,praesepe_oid,col1,solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id,Source,Cluster,RA_ICRS,DE_ICRS,Gmag,plx,e_plx,_RA.icrs,_DE.icrs,id_x,Name,EPIC,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,period,id_y,jmag,e_jmag,hmag,e_hmag,kmag,e_kmag
50,210,209,1635721458409799680,Gaia DR2 660944717521395840,1500958029,2015.5,131.07094887959508,0.035267232526335526,18.736557070966054,0.01941966050846751,5.341758404783949,0.03981486364069695,134.16493,-35.86724834210803,0.07078530756881983,-11.741588410875387,0.04013702625690952,-0.23580036,-0.21451613,-0.18204641,0.13474029999999998,0.17122045,0.16237667,-0.69415915,0.4041585,-0.063803695,-0.18106256,380,380,373,7,2.8236394000000002,449.27966,0.0,0.0,31,True,373.0444,1.5587146695867824,0.0055770985183584785,0.109773345,43,14,0.047146164000000004,0,45,False,388,277968.779555107,91.49835559448219,3037.9648,12.078375999999999,39,131942.36451177875,188.3117912383645,700.65906,12.550427,36,206854.1536530929,212.1218790471408,975.1665,11.472759,1.2188294,1,1.0776682,0.47205162,0.60561657,33.66277349556093,0.7099018151072847,13,5500.0,4.5,0.0,NOT_AVAILABLE,207.33718856356097,33.01752256217463,128.47784835529316,0.6142563143579446,100002.0,5055.25,4983.25,5215.4,0.1495,0.10400000000000001,0.2961,0.0733,0.055999999999999994,0.1433,200111.0,0.84482974,0.79374176,0.869419,0.41995585,0.41537148,0.42454022,http://geadata.esac.esa.int/data-server/datalink/links?ID=660944717521395840,,660944717521395840,660944717521395840,Praesepe,131.07095,18.73656,12.078,5.307,0.040999999999999995,131.07095,18.73656,379.0,JS563  ,211900700,0.92,12.02,10.26,11.01, 0.6620,0,Y, 0.00834,       ,       , ,N,Y,N,    , 0.00525, 0.21195,K,12.07,1,2,All,2M,Simbad,131.07111899999998,18.736604,11.01,211900700,10.765999999999998,0.023,10.35,0.025,10.262,0.017999999
51,216,215,1635721458409799680,Gaia DR2 660954067666386944,1351019577,2015.5,131.32485486496577,0.04399739012548766,18.890317149769945,0.026349690449565002,5.5038782927014624,0.047411536218459865,116.087326,-37.77249103180428,0.08940609598277062,-12.597284365846336,0.05596781976745339,-0.33565614,-0.13126113,-0.48196179999999994,0.21517019,0.21698529,0.27082667,-0.7370916999999999,0.33196570000000003,-0.08423105,-0.3138788,327,327,310,17,12.195302,715.0543,0.0,0.0,31,True,280.64175,1.66066780362503,0.007014748896414888,0.05448927,38,13,0.059602864000000005,0,44,True,347,2960984.458408961,535.6657470879334,5527.672,9.509775,37,1751005.1817559337,1222.9081528723405,1431.8370000000002,9.74317,35,1737885.7144755318,1098.702079352425,1581.7625,9.161866999999999,1.1782875,0,0.58130264,0.23339462,0.34790802,34.54415261233098,0.5439262446478037,10,6750.0,4.5,0.0,NOT_AVAILABLE,207.26662869788223,33.296657673727466,128.66951881797408,0.8256186593444993,100001.0,6592.0,6450.22,6721.1167,0.61,0.2745,0.7492,0.304,0.1797,0.3714,200111.0,1.4907023000000001,1.4339778,1.5569556999999998,3.7804660000000005,3.7350821000000005,3.82585,http://geadata.esac.esa.int/data-server/datalink/links?ID=660954067666386944,,660954067666386944,660954067666386944,Praesepe,131.32485,18.890320000000003,9.51,5.497000000000001,0.01,131.32485,18.890320000000003,388.0,       ,211910977,1.41,9.45,8.6, 2.29, 0.5673,0,Y, 0.00805,       ,       , ,N,Y,N,    , 0.00326, 0.10369,2,9.56,1,1,All,2M,Simbad,131.32504,18.890366,2.29,211910977,8.800999599999999,0.021,8.637000099999998,0.026000001000000002,8.6009998,0.021
52,221,220,1635721458409799680,Gaia DR2 662811653905586176,1478070497,2015.5,128.32325785608708,0.02167673017994235,19.430635578585445,0.014127045726524816,5.377707868858661,0.02564324376713516,209.71246000000002,-34.22123306587714,0.04535044452004535,-12.90481438917181,0.034259062077604235,-0.47163635,-0.23177327,-0.17517570000000002,0.02064116,0.13058186,0.026181892000000002,0.10117780400000001,0.34424728,-0.09705203,-0.5272979,232,0,232,0,-5.3764462,130.17209,0.0,0.0,31,False,106.45273999999999,1.469754530487634,0.004095230381735592,-0.059434462,26,11,0.056506164000000005,0,32,False,285,85354.3359090228,33.91398741119909,2516.7886,13.360301999999999,30,32646.098468402437,56.48600083062933,577.95026,14.06681,28,76206.75674314055,113.51965957443514,671.3089,12.556936,1.2753055,0,1.5098733999999998,0.7065077,0.8033657,36.751131304077724,2.8355515818792925,12,5500.0,4.5,0.0,NOT_AVAILABLE,205.49181220826932,30.83306446538931,125.78991608738116,0.6258252474113156,100001.0,4377.975,4319.5470000000005,4512.6665,0.433,0.1703,0.5781,0.21100000000000002,0.0982,0.2925,200111.0,0.6901941,0.64960796,0.7089922,0.1576632,0.15576279999999998,0.15956359,http://geadata.esac.esa.int/data-server/datalink/links?ID=662811653905586176,,662811653905586176,662811653905586176,Praesepe,128.32326,19.43064,13.36,5.3660000000000005,0.024,128.32326,19.43064,404.0,JS 31  ,211947170,0.68,13.32,10.86,11.93, 0.2068,0,Y, 0.00813,       ,       , ,N,Y,N,    , 0.01248, 0.42099,K,13.38,1,2,All,2M,Simbad,128.323417,19.430682,11.93,211947170,11.587,0.022000000000000002,10.99,0.021,10.859000000000002,0.02
53,222,221,1635721458409799680,Gaia DR2 662797806930496256,1019287180,2015.5,129.05857762295463,0.04329248325466563,19.621441484737264,0.0306896745674206,5.311884655240863,0.05584890625206451,95.1117,-34.17392129692859,0.0855965089377134,-13.079269476493886,0.05394398713110034,-0.44231603,-0.40300986,-0.5290982,0.4661067,0.00046266947,0.27070479999999997,-0.51324093,0.67170626,-0.33595416,-0.51301074,202,202,201,1,2.8967812000000004,258.3272,0.0,0.0,31,True,307.64142000000004,1.5486267078952027,0.009290946249744652,-0.062142953,23,11,0.05986682,0,30,False,263,221861.65191902887,64.22229108202055,3454.5896,12.323160000000001,30,102491.24657130039,173.50186747454518,590.7213,12.824671,28,170325.79960346431,191.7061965129562,888.4731,11.683719,1.2296719999999999,1,1.1409521,0.5015106,0.6394415,34.88098983620729,1.113391963836884,6,5500.0,4.5,0.0,NOT_AVAILABLE,205.56719216132362,31.54898340674459,126.41378792381636,0.9829804455900106,100002.0,4969.12,4930.6665,5067.39,0.1605,0.0859,0.373,0.08,0.0439,0.18899999999999997,200111.0,0.79276717,0.7623175999999999,0.8051807,0.3452264,0.3403719,0.35008090000000003,http://geadata.esac.esa.int/data-server/datalink/links?ID=662797806930496256,,662797806930496256,662797806930496256,Praesepe,129.05858,19.62144,12.323,5.228,0.051,129.05858,19.62144,405.0,KW532  ,211959786,0.88,12.26,10.36,10.93, 0.4387,1,Y, 0.00798, 4.8307, 0.2234,1,Y,Y,Y,    , 0.00446, 0.15877,K,12.3,1,1,All,2M,Simbad,129.058729,19.621492,10.93,211959786,10.931,0.023,10.467,0.023,10.363,0.018999999
54,226,225,1635721458409799680,Gaia DR2 662925629454594944,1393879930,2015.5,127.73091894608179,0.03308334262292832,19.555444964969638,0.01860915185509001,5.5503119186760275,0.042082283996298785,131.89189,-34.831388795765136,0.06612332988207799,-13.724414065736694,0.039804538789145485,-0.5286191,0.11461672,-0.09133338,0.32438803,0.110949345,0.39537892,-0.1339361,0.44984525,-0.37973157,-0.37430882,451,451,426,25,12.965667,919.30585,0.0,0.0,31,True,306.4213,1.630024616286753,0.004889797435960603,-0.064707525,51,12,0.04510236,0,62,False,525,1038885.7636233091,719.2354167546508,1444.4308,10.646946,58,562213.7002221099,765.9086355031312,734.048,10.976635,56,672991.4916720598,692.6314265049052,971.6445,10.191896,1.1889712,0,0.78473854,0.32968903,0.4550495,36.614204085491146,0.4341494435224917,11,6000.0,4.5,0.0,NOT_AVAILABLE,205.127378147844,30.35456217454757,125.21793655934431,0.6099919565172766,100001.0,5831.4,5760.6,5911.3496,0.09699999999999999,0.02,0.18100000000000002,0.0445,0.0099,0.0932,200111.0,1.1288718999999998,1.0985428999999998,1.156791,1.3276248,1.313097,1.3421526000000001,http://geadata.esac.esa.int/data-server/datalink/links?ID=662925629454594944,,662925629454594944,662925629454594944,Praesepe,127.73092,19.55544,10.647,5.521,0.038,127.73092,19.55544,412.0,       ,211955365,1.15,10.62,9.37, 6.81, 0.2193,1,Y, 0.00861,       ,       , ,M,Y,N,    , 0.01863, 0.50290,K,10.63,1,1,All,2M,Simbad,127.73113300000001,19.555497,6.81,211955365,9.7250004,0.022000000000000002,9.463000300000001,0.025,9.369000400000001,0.021
55,228,227,1635721458409799680,Gaia DR2 662912813272290688,720408292,2015.5,127.712434751381,0.032612655229416004,19.352408918486766,0.018361715114341145,5.492014641770015,0.03836437943128256,143.154,-34.90208473535404,0.06359476011299751,-13.66832888151659,0.04165995708112693,-0.60100776,-0.23150416,-0.22187258,0.5640764,0.35972129999999997,0.5348111,-0.3268818,0.5553058000000001,-0.47391418,-0.45076478,396,0,396,0,4.1006956,516.44574,0.09469263468406652,2.7503151483833994,31,False,35.45267,1.4190059686241965,0.0038930835121365813,-0.08215853599999999,45,12,0.073355645,0,52,False,457,41992.90271767817,11.543426669760098,3637.8196,14.130426000000002,50,13526.725483517117,23.91982388064175,565.50275,15.023406,51,41925.18723568036,35.1954218002706,1191.2114,13.205732000000001,1.3205068000000002,0,1.8176737,0.8929796,0.92469406,,,0,,,,NOT_AVAILABLE,205.34022262609176,30.26645072058857,125.2504479840492,0.408819157528398,100001.0,3976.0,3899.54,4351.3774,0.47,0.266,0.784,0.228,0.133,0.4384,200111.0,0.6430405,0.53688043,0.6685044,0.09310154,0.09160613,0.094596945,http://geadata.esac.esa.int/data-server/datalink/links?ID=662912813272290688,,662912813272290688,662912813272290688,Praesepe,127.71243,19.35241,14.13,5.4879999999999995,0.015,127.71243,19.35241,415.0,HSHJ 7 ,211941802,0.61,14.17,11.19,14.11, 0.8910,0,Y, 0.00740,       ,       , ,N,Y,N,    , 0.01907, 0.89003,K,14.11,1,2,All,2M,Simbad,127.71260900000001,19.352466,14.11,211941802,12.022,0.023,11.360999999999999,0.025,11.193,0.021
56,233,232,1635721458409799680,Gaia DR2 662800456927247744,1583930197,2015.5,128.93799923113372,0.045468886441908565,19.640532465940304,0.028200059896690895,5.315811271810682,0.05736682913032508,92.66350600000001,-35.85634865020881,0.09203460823986924,-12.997911758252382,0.05252854592434741,-0.19253564,-0.428937,-0.55559534,0.19195303,-0.018051183000000002,0.03868426,-0.36837208,0.66748506,-0.32045522,-0.2925868,184,184,184,0,-1.9008616000000003,144.8095,0.0,1.0548285715475537e-15,31,True,242.49067999999997,1.5348624860545963,0.0101965908966618,0.0069288330000000006,21,11,0.06086749,0,28,False,243,166487.56555391435,71.2764796497164,2335.7996,12.634912,27,73598.75346342994,160.65189915572068,458.12564000000003,13.184211999999999,25,132533.73693013663,225.09051956534358,588.8019400000001,11.956104,1.2381254,1,1.2281075000000001,0.5493001999999999,0.67880726,34.983882911348715,3.333225646150877,7,5500.0,4.5,0.0,NOT_AVAILABLE,205.4996975308052,31.4492303309959,126.29903855616892,0.9730304976808531,100002.0,4911.923,4838.375,5153.0,0.1715,0.09,0.3588,0.0903,0.0439,0.1826,200111.0,0.707022,0.6424151,0.7286802,0.26216018,0.2583991,0.26592126,http://geadata.esac.esa.int/data-server/datalink/links?ID=662800456927247744,,662800456927247744,662800456927247744,Praesepe,128.938,19.64053,12.635,5.428999999999999,0.062,128.938,19.64053,421.0,JS 96  ,211961037,0.82,12.57,10.54,10.97, 0.6559,0,Y, 0.00866,       ,       , ,N,Y,Y,    , 0.02273, 1.03428,K,12.64,1,2,All,2M,Simbad,128.938167,19.640582000000002,10.97,211961037,11.119000000000002,0.022000000000000002,10.675999999999998,0.025,10.539000000000001,0.017000001
57,239,238,1635721458409799680,Gaia DR2 662794787570424448,137479653,2015.5,128.9992926425906,0.0432832838593526,19.525472673300023,0.027086514564317758,5.7269146953792776,0.06641921796568878,86.22376,-36.713575425284795,0.0970951549295224,-14.617944487398539,0.05049312339712734,-0.32354099999999997,-0.35281903,-0.44747929999999997,0.32801402,0.06666788,0.18522555,-0.31548393,0.75566787,-0.41426066,-0.46618024,192,157,191,1,-0.16923702,182.09683,0.0,1.0851459085205484e-15,31,True,189.92908,1.5086887401576432,0.00919760316437755,-0.0004384454,22,11,0.067748114,0,27,False,222,137342.41179523768,58.097816453836685,2363.9858,12.843853999999999,27,56738.13683947432,72.27014292337581,785.08405,13.466701,27,114798.04984453213,85.61877390995113,1340.8047,12.112083,1.2489673000000001,0,1.3546171,0.6228465999999999,0.7317705,37.13705378934196,1.5572510182078425,9,4000.0,3.0,0.0,NOT_AVAILABLE,205.64973746568648,31.46309195511897,126.38374809666904,0.876078184807248,100001.0,4843.15,4651.03,4928.85,0.209,0.0807,0.33799999999999997,0.1002,0.032,0.1651,200111.0,0.6184859,0.5971651,0.6706369000000001,0.18961209,0.18658121,0.19264297,http://geadata.esac.esa.int/data-server/datalink/links?ID=662794787570424448,,662794787570424448,662794787570424448,Praesepe,128.99929,19.525470000000002,12.844000000000001,5.629,0.069,128.99929,19.525470000000002,433.0,JS104  ,211953521,0.81,12.79,10.57,11.83, 0.7782,0,Y, 0.00837,       ,       , ,N,Y,N,    , 0.01176, 0.49536,K,12.85,1,2,All,2M,Simbad,128.999477,19.525529000000002,11.83,211953521,11.21,0.025,10.671,0.023,10.569,0.021
58,253,252,1635721458409799680,Gaia DR2 662632540886348928,1495774528,2015.5,128.2619030292611,0.031865633413480136,18.682583234119466,0.02141403144543417,5.35349828997738,0.038917711381471584,137.55943,-34.000882318777336,0.06362554029871594,-12.879056739770567,0.03983484374160433,-0.19717371,-0.32739753,-0.44626954,0.13927723,-0.11242441,0.0044910572,-0.26772383,0.5731715999999999,-0.19817620000000002,-0.3113825,179,77,175,4,0.10550837,171.28201,0.0,1.2787531621422872e-15,31,False,161.63183999999998,1.501371437665165,0.007211921171995995,-0.02380039,21,11,0.05633408,0,28,False,229,120550.20168156967,53.789708570856114,2241.1387,12.985446000000001,26,49407.68538003397,68.35419013547852,722.8186599999999,13.616902,26,101556.25604432572,104.85863857948841,968.50635,12.245153,1.2522911,0,1.3717489,0.6314564,0.74029255,39.419495161805116,1.2785648606073254,9,4000.0,3.0,0.0,NOT_AVAILABLE,206.28056356453143,30.512561301104803,125.91810889470872,-0.1134396037525654,100001.0,4839.0,4664.19,4936.25,0.2823,0.1679,0.4199,0.1385,0.0779,0.1994,200111.0,0.6212675,0.5970291999999999,0.6687094,0.19066654,0.18814108,0.193192,http://geadata.esac.esa.int/data-server/datalink/links?ID=662632540886348928,,662632540886348928,662632540886348928,Praesepe,128.2619,18.682579999999998,12.985,5.329,0.038,128.2619,18.682579999999998,465.0,JS 21  ,211896979,0.77,12.93,10.68,13.30, 0.4717,0,Y, 0.00987,       ,       , ,N,Y,N,    , 0.00669, 0.21750,2,12.98,1,2,All,2M,Simbad,128.262056,18.682636,13.3,211896979,11.333,0.023,10.84,0.022000000000000002,10.677,0.018999999
59,259,258,1635721458409799680,Gaia DR2 662045092440012288,67616335,2015.5,126.77812541431216,0.0270210244005784,17.32255309522319,0.01513504755411412,5.176867838453324,0.032064012462658865,161.45415,-32.36276770461728,0.05329224532433857,-11.017214434187302,0.03311912444027707,-0.5251633000000001,-0.12203318,-0.23168479,0.37258548,0.13004325,0.38140416,-0.10443622,0.4212103,-0.41061145,-0.39343876,401,0,401,0,4.1636815,524.30963,0.073997409099615,1.4448274626017017,31,False,31.47158,1.4047497617295128,0.003795897881769135,-0.06411395,46,12,0.061067615,0,53,False,459,31351.793734480587,7.0290749606644045,4460.302,14.44771,51,9716.3558162188,24.31814049311877,399.55176,15.382629000000001,50,32146.686863536495,33.591256563615126,956.9956699999999,13.494079999999999,1.3352678999999998,0,1.8885498,0.93491936,0.95363045,,,0,,,,NOT_AVAILABLE,207.14072978124847,28.701028092347034,124.87840708507578,-1.7748371936784446,100001.0,3847.0,3764.0,4295.7373,0.5660000000000001,0.10300000000000001,0.955,0.2775,0.0549,0.4673,200111.0,0.65769315,0.5274633000000001,0.6870185999999999,0.08535522,0.084092356,0.08661809,http://geadata.esac.esa.int/data-server/datalink/links?ID=662045092440012288,,662045092440012288,662045092440012288,Praesepe,126.77813,17.32255,14.448,5.17,0.019,126.77813,17.32255,473.0,AD 0934,211800408,0.59,14.54,11.44,16.89, 0.4303,0,Y, 0.00817,       ,       , ,N,Y,Y,    , 0.00250, 0.07632,2,14.61,1,2,All,2M,Simbad,126.778251,17.322591,16.89,211800408,12.314,0.022000000000000002,11.616,0.022000000000000002,11.443,0.02
60,261,260,1635721458409799680,Gaia DR2 661768771422658816,498772376,2015.5,131.35814915334385,0.024939179655862214,20.422886817446553,0.015314042622348359,5.257900214997648,0.0293990384498052,178.84599999999998,-35.602369750724456,0.05081282153855634,-12.921807040289345,0.035207870196704225,-0.39658198,-0.23984909,-0.2661656,0.21805857,0.11221105,0.34040117,-0.6602847,0.24775036,0.10810028,-0.44616362,363,0,362,1,-0.88775545,333.16296,0.0,0.0,31,False,53.030083,1.4134174547843816,0.004240449209606578,0.013195926,41,13,0.059905186,0,44,False,386,41332.45062874505,10.448776069010373,3955.7217,14.147637,37,13343.041206341235,41.18378185054245,323.98776000000004,15.038251,35,41386.32592142146,35.23349837840657,1174.63,13.219778,1.3241258999999999,0,1.8184729,0.89061356,0.9278593,,,0,,,,NOT_AVAILABLE,205.55236447984402,33.853351191509795,128.29677416326936,2.3125370127826623,100001.0,4130.677,3900.0,4548.6167,,,,,,,200111.0,0.5887129,0.4854978,0.6604147,0.09090476,0.08966513,0.092144385,http://geadata.esac.esa.int/data-server/datalink/links?ID=661768771422658816,,661768771422658816,661768771422658816,Praesepe,131.35815,20.42289,14.148,5.2379999999999995,0.021,131.35815,20.42289,481.0,JS595  ,212010154,0.61,14.2,11.21,14.38, 0.6720,0,Y, 0.00740,       ,       , ,N,Y,Y,    , 0.00684, 0.29625,2,14.26,1,2,All,2M,Simbad,131.358321,20.422945000000002,14.38,212010154,12.054,0.022000000000000002,11.382,0.023,11.21,0.02
61,262,261,1635721458409799680,Gaia DR2 661766778557840000,896422841,2015.5,131.26744414921714,0.04185416014049456,20.357684991560813,0.02416675263722893,5.542117949542688,0.046195914451931865,119.96987,-37.12255435379037,0.08017543138974066,-13.496863905546794,0.05041047665187436,-0.17771581,-0.28588256,-0.39921054,0.052083448,0.15602963,0.12954956,-0.64238405,0.40406063,-0.030722958999999998,-0.17087503,361,361,351,10,20.611310999999997,1219.1848,0.08721537918713072,4.068964241245407,31,True,77.399055,1.659141455576968,0.007871927441139553,0.06924833,41,14,0.052713107,0,50,True,402,1505272.3796519162,559.4907634163886,2690.4329,10.244328,46,853054.8868499069,729.2486839905847,1169.7722,10.523946,45,937037.658658676,626.2046006360315,1496.3762,9.832527,1.1892151000000002,0,0.69141865,0.27961826,0.41180038,33.37199470132468,0.7033971774707926,15,6000.0,4.0,0.0,NOT_AVAILABLE,205.5918156102328,33.75134504896885,128.23182576740007,2.227282918100871,100001.0,6124.4336,5547.64,6537.4,0.0917,0.013999999999999999,0.1596,0.052000000000000005,0.013000000000000001,0.087,200111.0,1.2264688,1.0764114,1.4947611,1.906652,1.8843395,1.9289645,http://geadata.esac.esa.int/data-server/datalink/links?ID=661766778557840000,,661766778557840000,661766778557840000,Praesepe,131.26744,20.35768,10.244000000000002,5.481,0.051,131.26744,20.35768,482.0,JS587  ,212006227,1.2,10.21,9.13, 3.67, 0.3961,0,Y, 0.00860,       ,       , ,N,Y,N,    , 0.00882, 0.34561,K,10.21,1,1,All,2M,Simbad,131.2676,20.357739000000002,3.67,212006227,9.388999900000002,0.02,9.170999499999999,0.024,9.130000099999998,0.018999999
62,266,265,1635721458409799680,Gaia DR2 661779796602531712,232735385,2015.5,131.37687975615574,0.04404005627973204,20.590108936298048,0.026053681272577997,5.412289737755958,0.0563619839104143,96.02731,-36.97286966537138,0.0903486227137661,-13.385212541774454,0.058425378669670035,-0.2491896,0.047378585,-0.18012893,0.14169197,0.1137905,0.2579028,-0.65440613,0.3865456,0.08869565,-0.33012652,313,313,295,18,14.152693,780.5219,0.0,0.9285507122428006,31,True,248.58192000000003,1.6592803294242269,0.007948132183479558,0.07070886,35,12,0.056268614,0,44,True,350,2438941.7154529663,611.5553620156618,3988.0964,9.720362,39,1430228.423492768,700.0498852274858,2043.0378,9.962874000000001,41,1451358.2385457982,710.0307367667,2044.078,9.357484,1.1814905,0,0.60539055,0.2425127,0.36287785,35.841893535205934,0.8919657837117719,10,6500.0,4.5,0.0,NOT_AVAILABLE,205.36966120062093,33.925938702786304,128.26967725741147,2.4784829640731547,100001.0,6534.42,6415.0103,6700.4053,0.249,0.1593,0.3464,0.1292,0.0799,0.2073,200111.0,1.4002311,1.3317161,1.4528443000000002,3.2204924,3.175737,3.2652478,http://geadata.esac.esa.int/data-server/datalink/links?ID=661779796602531712,,661779796602531712,661779796602531712,Praesepe,131.37688,20.59011,9.72,5.3839999999999995,0.016,131.37688,20.59011,497.0,JS600  ,212020223,1.32,9.72,8.77, 0.95, 0.0577,1,Y, 0.00884,       ,       , ,Y,N,N,conf, 0.00112, 0.01325,2,9.76,1,1,All,2M,Simbad,131.37704499999998,20.590168,0.95,212020223,8.9829998,0.023,8.8190002,0.039999999,8.7650003,0.02
63,269,268,1635721458409799680,Gaia DR2 658033215026842368,542167349,2015.5,129.1355150483757,0.03132396985210674,16.383949593358686,0.02193619326048975,5.1566481048636525,0.04285005106143857,120.341705,-34.150524509942265,0.06869187539154252,-10.187681621704339,0.0427896418722525,-0.35241500000000003,-0.11201916,-0.15016566,0.14403263,0.094483815,0.1501107,-0.24356557,0.57179034,-0.2367179,-0.39482796,184,0,184,0,0.74565184,192.78099999999998,0.0,0.0,31,True,32.82435,1.3826038666319556,0.006654723630585317,-0.05318881,21,12,0.07409982400000001,0,23,False,196,26637.36311614069,12.209696098634597,2181.6565,14.624638000000001,21,7791.866071771052,37.73691254949796,206.47863999999998,15.622285,22,28213.020634158907,57.36102091327922,491.85004000000004,13.635796,1.3516686000000002,0,1.9864893,0.9976473,0.988842,,,0,,,,NOT_AVAILABLE,209.11616174789646,30.43868435283578,127.29703611939823,-2.1326012407539383,100001.0,3841.0,3695.0,4655.7827,0.5923,0.354,0.8421,0.2952,0.177,0.3967,200111.0,0.61175174,0.41636902,0.661051,0.07338754,0.072013535,0.07476155,http://geadata.esac.esa.int/data-server/datalink/links?ID=658033215026842368,,658033215026842368,658033215026842368,Praesepe,129.13551999999999,16.38395,14.625,5.162999999999999,0.013999999999999999,129.13551999999999,16.38395,507.0,AD 2182,211734093,0.58,14.81,11.51,18.22, 0.3548,0,N, 0.00760, 7.7446, 0.3470,0,Y,N,N,    , 0.00773, 0.23048,K,14.65,1,2,All,2M,Simbad,129.135678,16.383992000000003,18.22,211734093,12.347000000000001,0.021,11.698,0.022000000000000002,11.508,0.02
64,270,269,1635721458409799680,Gaia DR2 659763880689114240,315721348,2015.5,129.26423863014006,0.031916528859127914,19.17804724109097,0.02221296044524829,5.671465660625587,0.05858441229006424,96.80844,-38.21806701787045,0.07987051716506229,-13.29457947628169,0.04013137029584793,-0.44958183,0.084159255,-0.11580273,0.23495668,-0.08096195,0.09712627,-0.38730887,0.7905759,-0.32143942,-0.4804946,151,0,150,1,-3.0784235,98.12557,0.0,8.344901225352478e-16,31,True,132.1355,1.4785683569873855,0.007633587328574634,-0.057491152999999996,17,11,0.08616498,0,23,False,193,102384.47826652516,38.883516779629204,2633.1074,13.162780999999999,22,40964.72601891615,73.32439972302826,558.678,13.820363,22,88163.6008220409,87.03860785894918,1012.92523,12.398697,1.26121,0,1.4216661,0.6575823000000001,0.76408386,29.46188721408919,9.179390278316005,4,4500.0,3.0,0.0,NOT_AVAILABLE,206.13436481619087,31.574975111506085,126.71297082692308,0.6025396414295047,100001.0,4712.3335,4473.0947,4920.0,0.1705,0.063,0.3319,0.0823,0.0309,0.1617,200111.0,0.5804139,0.532451,0.6441598000000001,0.14966296,0.14633617,0.15298975,http://geadata.esac.esa.int/data-server/datalink/links?ID=659763880689114240,,659763880689114240,659763880689114240,Praesepe,129.26424,19.17805,13.163,5.752999999999999,0.046,129.26424,19.17805,508.0,JC 85  ,211930233,0.75,13.12,10.73,19.02, 0.5913,0,Y, 0.00909,       ,       , ,N,Y,N,    , 0.00412, 0.22391,2,13.17,1,2,All,2M,Simbad,129.264414,19.178107,19.02,211930233,11.44,0.021,10.843,0.021,10.728,0.02
