id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
1916,K04633,5954001,K04633.01,,NOT DISPOSITIONED,11.6934475,0.000184,-0.000184,2454975.654,0.0115,-0.0115,0.0506,0.3994,-0.0505,6.604,0.363,-0.363,,,,65.0,5.9,-5.9,0.007376,0.000461,-0.000354,0.3497,0.05727,-0.13933,1.38,0.58,-0.49,0.1033,,,1076.0,,,317.04,394.32,-200.41,13.62,2.2,-2.2,8.725273,13.1,1,,5984.0,171.0,-180.0,3.999,0.329,-0.201,-0.16,0.3,-0.28,1.717,0.714,-0.61,1.072,0.283,-0.168,,,,stellar_q1_q16,13.848,12.725,12.379,12.307,False,5984.5,60.0,-60.0,4.102,0.1,-0.1,0.104,0.04,-0.04,5.9,1.0,-1.0,5981.0,65.0,-63.0,4.121,0.102,-0.094,0.099,0.04,-0.041,1.55,0.23207972768,-0.192512337267,1.162,0.0813885593926,-0.056956980257,5.23600436586,1.09210815208,-1.0679097001,9.719,0.0822741925952,-0.099062425901,1.01,0.15,-0.13,1.24608681038,0.185418389187,-0.185418389187,0.106063342456,0.00212050501123,-0.00212050501123,245.849871356,69.9172684751,-69.9172684751,1009.09260248,71.5386388431,-71.5386388431
1917,K04634,8196226,K04634.01,,NOT DISPOSITIONED,4.02746055,2.093e-05,-2.093e-05,2454966.119,0.00429,-0.00429,0.0717,0.3908,-0.0717,1.459,0.176,-0.176,,,,92.7,10.0,-10.0,0.008869,0.000478,-0.000664,11.16627,0.76403,-7.7546,1.01,0.4,-0.12,0.0494,,,1249.0,,,574.46,661.29,-181.41,21.23,1.5,-1.5,10.508583,9.9,1,,6163.0,162.0,-188.0,4.397,0.084,-0.27,-0.28,0.26,-0.3,1.042,0.409,-0.125,0.987,0.151,-0.114,,,,stellar_q1_q16,13.685,12.627,12.317,12.251,False,6058.1,60.0,-60.0,4.239,0.1,-0.1,0.122,0.04,-0.04,3.2,1.0,-1.0,6060.0,65.0,-69.0,4.246,0.092,-0.098,0.113,0.042,-0.041,1.34,0.191880796329,-0.152375326087,1.156,0.0624382446903,-0.0453380017204,4.21696503429,0.941054008821,-0.999017908602,9.625,0.0874829411952,-0.117421096101,1.2,0.15,-0.15,1.30104390285,0.186588986008,-0.186588986008,0.0520170554611,0.000877979294279,-0.000877979294279,805.896256099,211.019312895,-211.019312895,1357.79220329,89.415901338,-89.415901338
1918,K04637,9457728,K04637.01,,NOT DISPOSITIONED,4.37990987,4.25e-05,-4.25e-05,2454966.993,0.00844,-0.00844,0.3529,0.1137,-0.3529,4.951,0.239,-0.239,,,,15.0,1.2,-1.2,0.003612,0.000141,-0.00022,0.25643,0.07717,-0.10409,0.73,0.04,-0.02,0.0561,,,1619.0,,,1622.67,217.08,-133.11,6.38,1.9,-1.9,9.702559,14.1,1,,6390.0,49.0,-49.0,3.991,0.017,-0.014,-0.2,0.3,-0.3,1.85,0.09,-0.05,1.21,0.18,-0.08,,,,stellar_q1_q16,10.438,9.52,9.254,9.227,False,6284.5,60.0,-60.0,4.083,0.1,-0.1,-0.161,0.04,-0.04,5.3,1.0,-1.0,6289.0,62.0,-74.0,4.153,0.087,-0.083,-0.152,0.043,-0.042,1.5,0.192353840617,-0.172626765016,1.159,0.0708964907453,-0.0542062025971,3.93550075456,0.774504584305,-0.617705038647,9.595,0.0780213994088,-0.074150357969,4.23,0.54,-0.48,0.591779392378,0.0771992686056,-0.0771992686056,0.0550557711699,0.000991829660376,-0.000991829660376,1041.55769713,258.990674206,-258.990674206,1447.71928379,90.0081168493,-90.0081168493
1919,K04640,9412623,K04640.01,Kepler-1618 b,CONFIRMED,6.10826019,8.991e-05,-8.991e-05,2454964.88,0.014,-0.014,0.4504,0.5097,-0.2428,3.649,0.248,-0.248,,,,56.5,5.5,-5.5,0.007075,0.000249,-0.000551,0.77868,0.37937,-0.26402,1.07,0.62,-0.19,0.0709,,,1311.0,,,698.53,1208.94,-293.25,11.54,5.6,-5.6,10.002388,12.5,1,,6725.0,153.0,-250.0,4.26,0.109,-0.329,-0.14,0.24,-0.34,1.385,0.803,-0.247,1.279,0.274,-0.224,,,,stellar_q1_q16,13.606,12.779,12.539,12.473,False,6429.6,60.0,-60.0,4.189,0.1,-0.1,-0.063,0.04,-0.04,10.7,1.0,-1.0,6432.0,64.0,-68.0,4.216,0.086,-0.091,-0.056,0.043,-0.044,1.44,0.202062960485,-0.152739778709,1.242,0.0733350230108,-0.0514006381283,2.72897778281,0.505936820437,-0.664368913577,9.436,0.073862820452,-0.121162211331,0.97,0.12,-0.12,1.10755708839,0.150108007604,-0.150108007604,0.0703121524042,0.0011688695336,-0.0011688695336,641.033117063,162.968503285,-162.968503285,1282.28228573,81.7021312703,-81.7021312703
1920,K04647,9947653,K04647.02,,CANDIDATE,12.0086886,0.0001372,-0.0001372,2454974.697,0.0101,-0.0101,0.4016,0.1009,-0.4015,4.412,0.246,-0.246,,,,80.8,7.5,-7.5,0.008235,0.000351,-0.000675,0.9344,0.38485,-0.36493,1.77,1.12,-0.92,0.1041,,,1016.0,,,251.93,520.31,-201.08,19.24,7.9,-7.9,8.625096,11.5,2,,5303.0,183.0,-176.0,3.87,0.567,-0.341,-0.04,0.3,-0.3,1.964,1.249,-1.02,1.042,0.34,-0.159,,,,stellar_q1_q16,13.726,12.294,11.868,11.766,False,5166.1,60.0,-60.0,3.814,0.1,-0.1,0.227,0.04,-0.04,3.0,1.0,-1.0,5177.0,63.0,-65.0,3.777,0.079,-0.085,0.21,0.041,-0.042,2.29,0.346469334862,-0.324562782833,1.151,0.0523346959483,-0.0774978735192,7.19448978004,2.1348842359,-1.2088811703,9.857,0.112852504353,-0.079891684453,0.961,0.109,-0.099,2.0522414548,0.328266326835,-0.328266326835,0.10758193001,0.00203143497903,-0.00203143497903,290.077857947,87.1753710219,-87.1753710219,1051.70071939,79.4925998036,-79.4925998036
1921,K04647,9947653,K04647.01,,CANDIDATE,37.9046277,0.000787,-0.000787,2454996.73,0.016,-0.016,0.4983,0.0077,-0.4752,11.419,0.537,-0.537,,,,119.4,8.4,-8.4,0.010142,0.000224,-0.000768,0.14587,0.11183,-0.01092,2.18,1.38,-1.13,0.2241,,,692.0,,,54.36,112.28,-43.39,22.29,8.5,-8.5,9.9349165,15.9,2,,5303.0,183.0,-176.0,3.87,0.567,-0.341,-0.04,0.3,-0.3,1.964,1.249,-1.02,1.042,0.34,-0.159,,,,stellar_q1_q16,13.726,12.294,11.868,11.766,False,5166.1,60.0,-60.0,3.814,0.1,-0.1,0.227,0.04,-0.04,3.0,1.0,-1.0,5177.0,63.0,-65.0,3.777,0.079,-0.085,0.21,0.041,-0.042,2.29,0.346469334862,-0.324562782833,1.151,0.0523346959483,-0.0774978735192,7.19448978004,2.1348842359,-1.2088811703,9.857,0.112852504353,-0.079891684453,0.961,0.109,-0.099,2.52823327401,0.389093504416,-0.389093504416,0.231561358668,0.00432882439574,-0.00432882439574,62.1445311001,18.6717873546,-18.6717873546,715.507606359,53.6530467983,-53.6530467983
1922,K04651,6717252,K04651.01,,NOT DISPOSITIONED,1.192598861,5.34e-06,-5.34e-06,2454965.671,0.00378,-0.00378,0.2484,0.2094,-0.2482,1.396,0.11,-0.11,,,,53.2,5.6,-5.6,0.006675,0.000521,-0.00035,3.47896,1.37035,-1.63021,0.74,0.29,-0.13,0.0207,,,1728.0,,,2107.84,2465.73,-786.76,6.4,2.5,-2.5,9.60062,11.1,1,,5600.0,167.0,-138.0,4.349,0.16,-0.247,-0.18,0.32,-0.24,1.013,0.394,-0.17,0.837,0.137,-0.059,,,,stellar_q1_q16,13.818,12.581,12.194,12.128,False,5714.9,60.0,-60.0,4.571,0.1,-0.1,0.04,0.04,-0.04,2.7,1.0,-1.0,5708.0,65.0,-64.0,4.483,0.04,-0.063,0.036,0.043,-0.041,0.949,0.0667550777095,-0.0451800885347,0.994,0.0319407952312,-0.0335293065839,3.2359365693,2.9478282969,-2.16379180728,9.51,0.281252967448,-0.479746571824,1.847,0.097,-0.121,0.688977626721,0.0709465311036,-0.0709465311036,0.02197942735,0.000369170669773,-0.000369170669773,1778.83812926,301.664026735,-301.664026735,1654.99861096,70.0607961119,-70.0607961119
1923,K04653,11181260,K04653.01,,NOT DISPOSITIONED,19.9777107,0.0002545,-0.0002545,2454968.172,0.00962,-0.00962,0.1611,0.3131,-0.161,6.034,0.261,-0.261,,,,88.3,7.7,-7.7,0.008658,0.000441,-0.000506,0.75783,0.15222,-0.27699,1.08,0.61,-0.12,0.1541,,,765.0,,,80.8,137.11,-24.63,25.19,5.1,-5.1,9.987322,13.7,1,,6362.0,152.0,-210.0,4.408,0.052,-0.33,0.07,0.19,-0.37,1.144,0.648,-0.124,1.221,0.243,-0.202,,,,stellar_q1_q16,13.52,12.556,12.273,12.255,False,6138.0,60.0,-60.0,4.189,0.1,-0.1,-0.001,0.04,-0.04,7.5,1.0,-1.0,6146.0,48.0,-65.0,4.188,0.104,-0.093,0.007,0.037,-0.039,1.45,0.202091563406,-0.192200416233,1.172,0.0700388006751,-0.0534175401905,4.1399967482,0.86350657531,-0.783029751533,9.617,0.0822741925952,-0.0910529284082,1.1,0.16,-0.13,1.3716967886,0.203053473723,-0.203053473723,0.151971676144,0.00268053131463,-0.00268053131463,116.693046082,32.5966700462,-32.5966700462,837.577052442,58.893853279,-58.893853279
1924,K04657,6527078,K04657.01,,CANDIDATE,7.57616782,8.276e-05,-8.276e-05,2454968.609,0.00965,-0.00965,0.2966,0.1514,-0.2966,3.121,0.243,-0.243,,,,52.0,4.9,-4.9,0.006555,0.000275,-0.00049,1.87316,0.62827,-0.86476,0.55,0.18,-0.04,0.0716,,,778.0,,,86.49,83.19,-20.02,17.85,6.0,-6.0,10.154829,12.7,2,,5366.0,168.0,-142.0,4.592,0.028,-0.19,-0.16,0.34,-0.28,0.773,0.245,-0.058,0.856,0.087,-0.094,,,,stellar_q1_q16,13.241,11.946,11.483,11.424,True,5317.5,60.0,-60.0,4.48,0.1,-0.1,-0.053,0.04,-0.04,0.5,1.0,-1.0,5318.0,64.0,-61.0,4.489,0.06,-0.058,-0.049,0.044,-0.042,0.866,0.0586172534328,-0.0500897434611,0.848,0.0335952615706,-0.0302099586229,9.77237220956,3.8435646655,-5.18789258801,9.99,0.14404752931,-0.328709953411,2.92,0.18,-0.19,0.619626102268,0.0616753498279,-0.0616753498279,0.0714774781006,0.00120569550405,-0.00120569550405,105.933109932,18.130887504,-18.130887504,817.563429365,34.9127713642,-34.9127713642
1925,K04657,6527078,K04657.02,,CANDIDATE,10.43149238,7.627e-05,-7.627e-05,2454968.542,0.00676,-0.00676,0.1955,0.2613,-0.1954,2.002,0.179,-0.179,,,,60.8,7.1,-7.1,0.007053,0.000419,-0.000667,10.56812,3.63362,-5.23078,0.6,0.18,-0.05,0.0886,,,699.0,,,56.48,54.33,-13.07,39.3,13.5,-13.5,8.661722,9.5,2,,5366.0,168.0,-142.0,4.592,0.028,-0.19,-0.16,0.34,-0.28,0.773,0.245,-0.058,0.856,0.087,-0.094,,,,stellar_q1_q16,13.241,11.946,11.483,11.424,False,5317.5,60.0,-60.0,4.48,0.1,-0.1,-0.053,0.04,-0.04,0.5,1.0,-1.0,5318.0,64.0,-61.0,4.489,0.06,-0.058,-0.049,0.044,-0.042,0.866,0.0586172534328,-0.0500897434611,0.848,0.0335952615706,-0.0302099586229,9.77237220956,3.8435646655,-5.18789258801,9.99,0.14404752931,-0.328709953411,2.92,0.18,-0.19,0.663782618567,0.0743453387429,-0.0743453387429,0.0884849888375,0.00147772280296,-0.00147772280296,68.8624688072,11.7246564771,-11.7246564771,734.106675498,31.1561651049,-31.1561651049
1926,K04659,2857607,K04659.01,,NOT DISPOSITIONED,41.8673672,0.0008905,-0.0008905,2454979.995,0.021,-0.021,0.4484,0.0252,-0.4484,5.186,0.446,-0.446,,,,154.2,14.4,-14.4,0.011577,0.000232,-0.001158,1.88808,0.42952,-1.06954,1.06,0.44,-0.08,0.2305,,,494.0,,,14.12,16.91,-3.36,55.9,12.7,-12.7,10.920505,11.2,1,,5864.0,149.0,-157.0,4.556,0.03,-0.291,-0.28,0.28,-0.28,0.842,0.345,-0.066,0.929,0.099,-0.105,,,,stellar_q1_q16,13.664,12.53,12.152,12.12,False,5599.7,60.0,-60.0,4.464,0.1,-0.1,-0.032,0.04,-0.04,1.3,1.0,-1.0,5596.0,65.0,-65.0,4.451,0.064,-0.072,-0.026,0.04,-0.044,0.949,0.081248017822,-0.0629304409646,0.931,0.0336259483138,-0.0327979328617,6.91830970919,2.93671633774,-3.67274668751,9.84,0.153657776461,-0.32870995341,1.88,0.13,-0.15,1.1989721646,0.121207490354,-0.121207490354,0.230459630247,0.00382222462146,-0.00382222462146,14.9803963679,2.52979661957,-2.52979661957,501.353847613,21.2022053272,-21.2022053272
1927,K04663,7515336,K04663.01,,NOT DISPOSITIONED,5.656904,0.000117,-0.000117,2454964.574,0.0139,-0.0139,0.3783,0.0857,-0.3782,4.203,0.416,-0.416,,,,28.6,3.6,-3.6,0.004923,0.000326,-0.000387,0.52235,0.29066,-0.23384,0.67,0.25,-0.16,0.0601,,,1133.0,,,389.8,426.76,-184.3,9.6,2.7,-2.7,8.920704,10.2,1,,5633.0,156.0,-130.0,4.199,0.236,-0.224,-0.06,0.27,-0.24,1.25,0.463,-0.299,0.902,0.129,-0.065,,,,stellar_q1_q16,12.715,11.524,11.16,11.093,False,5545.3,60.0,-60.0,3.878,0.1,-0.1,0.3,0.04,-0.04,3.6,1.0,-1.0,5537.0,66.0,-67.0,3.971,0.08,-0.077,0.279,0.043,-0.045,1.85,0.213234612575,-0.223089668071,1.163,0.0718681264539,-0.0833128297443,6.71428852926,2.06739764108,-1.31407098382,9.827,0.116577912736,-0.0945887444586,1.56,0.21,-0.16,0.990740580596,0.137968672701,-0.137968672701,0.0653452723558,0.00144284110672,-0.00144284110672,679.834439695,166.539041386,-166.539041386,1301.26070865,79.4468838748,-79.4468838748
1928,K04665,7366895,K04665.01,,FALSE POSITIVE,289.86046,0.01494,-0.01494,2455091.557,0.0311,-0.0311,0.3711,0.0762,-0.3709,11.103,0.877,-0.877,,,,234.5,25.8,-25.8,0.014163,0.000714,-0.001104,1.50171,0.4138,-0.62399,1.5,0.59,-0.16,0.8494,,,279.0,,,1.43,1.64,-0.41,188.2,51.9,-51.9,,10.3,1,,5914.0,154.0,-167.0,4.451,0.065,-0.275,-0.14,0.24,-0.28,0.971,0.381,-0.103,0.973,0.131,-0.11,,,,stellar_q1_q16,13.696,12.545,12.221,12.149,True,5621.5,60.0,-60.0,4.001,0.1,-0.1,-0.022,0.04,-0.04,2.3,1.0,-1.0,5614.0,65.0,-65.0,3.98,0.11,-0.11,-0.023,0.017,-0.014,1.71,0.27215738094,-0.232528793916,1.012,0.0586059519162,-0.0475253364007,9.05732600898,1.93269605716,-1.75772686988,9.957,0.0839985644156,-0.0937009887094,1.03,0.16,-0.14,2.63653115444,0.42806693748,-0.42806693748,0.861152596539,0.0151298437097,-0.0151298437097,3.52511957573,1.0781773619,-1.0781773619,349.186133714,26.5330225755,-26.5330225755
1929,K04674,6839010,K04674.01,,NOT DISPOSITIONED,4.84346849,4.277e-05,-4.277e-05,2454967.819,0.00646,-0.00646,0.4644,0.4971,-0.2537,2.92,0.19,-0.19,,,,56.7,6.3,-6.3,0.007022,0.000203,-0.00073,1.17679,0.64113,-0.34258,0.81,0.28,-0.13,0.0543,,,1121.0,,,373.1,384.54,-134.3,11.34,3.1,-3.1,8.68927,10.4,1,,5762.0,155.0,-145.0,4.348,0.139,-0.232,-0.14,0.28,-0.26,1.056,0.371,-0.167,0.906,0.131,-0.074,,,,stellar_q1_q16,13.59,12.374,12.085,12.026,False,5699.8,60.0,-60.0,4.23,0.1,-0.1,0.197,0.04,-0.04,1.4,1.0,-1.0,5701.0,66.0,-65.0,4.246,0.096,-0.096,0.187,0.044,-0.042,1.26,0.161972343318,-0.142249920914,1.023,0.048524340284,-0.0388279744514,8.47227414141,1.64775273892,-1.97932433569,9.928,0.0771816660573,-0.115557954463,1.46,0.19,-0.17,0.965036623345,0.132500835718,-0.132500835718,0.0564773838515,0.000943818715252,-0.000943818715252,473.376576005,118.650387083,-118.650387083,1188.68071569,74.115610142,-74.115610142
1930,K04686,5819801,K04686.01,,NOT DISPOSITIONED,11.8309999,0.0001949,-0.0001949,2454971.225,0.0149,-0.0149,0.285,0.1717,-0.285,4.947,0.457,-0.457,,,,45.4,4.5,-4.5,0.006138,0.000377,-0.000387,0.74192,0.35515,-0.33108,0.92,0.37,-0.24,0.1014,,,910.0,,,161.91,197.1,-82.5,17.64,8.4,-8.4,10.242025,12.5,1,,5619.0,154.0,-145.0,4.163,0.243,-0.215,0.16,0.2,-0.26,1.366,0.561,-0.358,0.991,0.167,-0.091,,,,stellar_q1_q16,12.327,11.061,10.742,10.674,False,5697.5,60.0,-60.0,3.9,0.1,-0.1,0.334,0.04,-0.04,3.8,1.0,-1.0,5704.0,59.0,-66.0,4.01,0.073,-0.071,0.313,0.043,-0.042,1.82,0.203285415119,-0.193455317839,1.237,0.0991366107954,-0.0904492542811,5.40754322946,1.37161844505,-1.23667185659,9.733,0.098175991412,-0.112773203324,1.89,0.22,-0.19,1.21763910469,0.153344340666,-0.153344340666,0.109153914691,0.00280894770135,-0.00280894770135,262.542459008,60.0457967544,-60.0457967544,1025.80169718,58.5478187586,-58.5478187586
1931,K04693,8417078,K04693.01,Kepler-1619 b,CONFIRMED,23.6225913,0.000542,-0.000542,2454979.96,0.0188,-0.0188,0.0733,0.3813,-0.0732,6.544,0.549,-0.549,,,,56.4,6.1,-6.1,0.0069,0.000482,-0.000383,0.72048,0.14262,-0.37422,0.76,0.28,-0.09,0.1597,,,679.0,,,50.28,54.02,-15.18,27.7,5.5,-5.5,10.147346,11.1,1,,6137.0,153.0,-176.0,4.421,0.075,-0.266,-0.32,0.28,-0.3,1.005,0.373,-0.115,0.972,0.126,-0.111,,,,stellar_q1_q16,13.341,12.232,11.888,11.858,False,5649.6,60.0,-60.0,4.202,0.1,-0.1,-0.267,0.04,-0.04,1.4,1.0,-1.0,5652.0,63.0,-64.0,4.26,0.1,-0.1,-0.259,0.042,-0.042,1.14,0.18143825396,-0.131984241484,0.87,0.0473155365604,-0.0364247168829,11.3240036324,1.95055766693,-2.104681098,10.054,0.0690201773296,-0.0893009911351,1.76,0.23,-0.23,0.856720927599,0.131287343003,-0.131287343003,0.153872650869,0.00258595968569,-0.00258595968569,50.0435521813,14.1724188417,-14.1724188417,677.798429779,48.0252595893,-48.0252595893
1932,K04699,7891294,K04699.01,,NOT DISPOSITIONED,3.0771191,3.786e-05,-3.786e-05,2454966.492,0.00963,-0.00963,0.2143,0.2237,-0.2143,2.758,0.295,-0.295,,,,37.3,4.2,-4.2,0.005644,0.000305,-0.000424,1.18258,4.19635,-0.50257,0.64,0.31,-0.06,0.0426,,,1372.0,,,837.42,1278.33,-244.19,8.4,3.7,-3.7,8.893554,10.6,1,,6319.0,190.0,-235.0,4.447,0.048,-0.318,-0.22,0.24,-0.3,1.032,0.514,-0.095,1.084,0.235,-0.127,,,,stellar_q1_q16,12.889,11.917,11.676,11.621,False,6114.6,60.0,-60.0,4.287,0.1,-0.1,0.052,0.04,-0.04,5.0,1.0,-1.0,6122.0,54.0,-68.0,4.276,0.092,-0.103,0.049,0.041,-0.041,1.29,0.191743683077,-0.142357437459,1.15,0.0550363516233,-0.0410487515035,3.84591782045,0.955527580836,-1.32656945791,9.585,0.0963719947316,-0.183711776341,1.65,0.2,-0.21,0.791777284506,0.115381716643,-0.115381716643,0.0433802158169,0.000711161572069,-0.000711161572069,1106.76735201,294.056303345,-294.056303345,1469.86554927,97.422558688,-97.422558688
1933,K04706,10026502,K04706.01,Kepler-1620 b,CONFIRMED,101.951829,0.001572,-0.001572,2455039.351,0.0128,-0.0128,0.0773,0.358,-0.0772,5.989,0.383,-0.383,,,,165.1,17.2,-17.2,0.011803,0.000502,-0.000975,4.11039,0.28602,-1.92582,1.36,0.63,-0.15,0.4322,,,428.0,,,7.92,10.9,-2.41,131.2,9.1,-9.1,10.227307,11.1,1,,6210.0,163.0,-206.0,4.407,0.07,-0.297,-0.18,0.24,-0.32,1.054,0.489,-0.113,1.028,0.2,-0.115,,,,stellar_q1_q16,13.658,12.559,12.283,12.198,False,5919.8,60.0,-60.0,4.255,0.1,-0.1,-0.279,0.04,-0.04,2.5,1.0,-1.0,5922.0,66.0,-67.0,4.282,0.083,-0.098,-0.269,0.044,-0.043,1.16,0.161673250725,-0.112419927059,0.941,0.0397390538388,-0.0354145789189,7.94328234724,1.38528244673,-1.50237470728,9.9,0.0698148323849,-0.0910529284089,1.44,0.15,-0.17,1.48857707021,0.200727812005,-0.200727812005,0.418814033421,0.00700873820076,-0.00700873820076,8.41424626181,2.05194826253,-2.05194826253,434.02758333,26.4161986524,-26.4161986524
1934,K04715,6264750,K04715.01,,CANDIDATE,53.28572,0.001147,-0.001147,2455005.295,0.0165,-0.0165,0.0839,0.3761,-0.0839,6.455,0.397,-0.397,,,,153.8,17.3,-17.3,0.011411,0.000786,-0.000751,1.71133,0.30644,-0.83266,1.32,0.46,-0.28,0.2582,,,537.0,,,19.63,21.36,-8.78,63.6,11.4,-11.4,9.450936,10.8,1,,6015.0,199.0,-177.0,4.297,0.21,-0.231,-0.68,0.3,-0.26,1.057,0.374,-0.223,0.806,0.126,-0.044,,,,stellar_q1_q16,13.98,12.908,12.621,12.536,False,6150.1,60.0,-60.0,4.012,0.1,-0.1,-0.091,0.04,-0.04,8.3,1.0,-1.0,6134.0,56.0,-68.0,4.095,0.087,-0.082,-0.073,0.05,-0.049,1.62,0.192742730083,-0.192742730083,1.187,0.073916084853,-0.0626704683244,4.31519076828,0.630795160808,-0.865868538705,9.635,0.059252876496,-0.097266232716,0.862,0.116,-0.091,2.00854540021,0.274421602705,-0.274421602705,0.293396266206,0.00564119295029,-0.00564119295029,39.0323749203,9.60365277789,-9.60365277789,636.97116141,38.9320770179,-38.9320770179
1935,K04716,11290515,K04716.01,,NOT DISPOSITIONED,5.89435231,5.863e-05,-5.863e-05,2454967.105,0.00769,-0.00769,0.3925,0.0694,-0.3924,3.489,0.25,-0.25,,,,29.6,3.0,-3.0,0.005071,0.000208,-0.000412,0.93161,0.24562,-0.41459,0.61,0.23,-0.09,0.0631,,,1134.0,,,390.93,438.99,-133.19,11.96,3.2,-3.2,9.470806,11.4,1,,6177.0,154.0,-175.0,4.345,0.117,-0.256,-0.34,0.28,-0.3,1.093,0.423,-0.153,0.964,0.147,-0.105,,,,stellar_q1_q16,12.322,11.286,11.032,10.982,False,6028.3,60.0,-60.0,4.154,0.1,-0.1,0.062,0.04,-0.04,4.7,1.0,-1.0,6028.0,74.0,-66.0,4.17,0.1,-0.1,0.061,0.041,-0.04,1.46,0.22192935813,-0.182353064137,1.145,0.0736505940234,-0.0478373285207,5.06990708275,1.0095513367,-1.08424584871,9.705,0.0788648924439,-0.104499617437,1.98,0.29,-0.26,0.804956697088,0.123641871097,-0.123641871097,0.0668311286889,0.00118773528184,-0.00118773528184,565.472289399,161.217569883,-161.217569883,1242.70017069,88.4505520587,-88.4505520587
1936,K04717,4902202,K04717.01,,NOT DISPOSITIONED,216.456212,0.005733,-0.005733,2455008.38,0.0209,-0.0209,0.0717,0.3933,-0.0716,10.349,0.532,-0.532,,,,1050.8,92.5,-92.5,0.029498,0.001815,-0.001377,1.78441,0.31706,-0.67904,2.65,1.23,-0.32,0.6412,,,279.0,,,1.44,2.07,-0.44,164.1,29.2,-29.2,,13.9,1,,5589.0,188.0,-148.0,4.483,0.096,-0.297,-0.52,0.36,-0.26,0.822,0.382,-0.098,0.749,0.136,-0.046,,,,stellar_q1_q16,15.58,14.288,13.91,13.895,False,5668.5,60.0,-60.0,4.481,0.1,-0.1,-0.264,0.04,-0.04,0.3,1.0,-1.0,5664.0,66.0,-65.0,4.467,0.067,-0.08,-0.253,0.044,-0.044,0.905,0.0829976505692,-0.0626706470367,0.875,0.0338710791089,-0.0338710791089,7.24435960075,3.07511951477,-3.84583790625,9.86,0.153657776461,-0.32870995341,0.866,0.066,-0.072,2.91467107772,0.279596708873,-0.279596708873,0.67529073585,0.0112124007893,-0.0112124007893,1.66615543596,0.281485807327,-0.281485807327,289.529222918,12.2019339048,-12.2019339048
1937,K04725,7778621,K04725.01,,NOT DISPOSITIONED,7.28170196,3.069e-05,-3.069e-05,2454970.302,0.00362,-0.00362,0.1001,0.3826,-0.0999,1.631,0.122,-0.122,,,,112.3,9.8,-9.8,0.009401,0.000818,-0.000349,14.35017,2.8819,-7.38298,1.85,1.5,-1.02,0.0735,,,1087.0,,,329.68,880.76,-270.04,34.26,6.9,-6.9,10.808609,13.5,1,,4970.0,149.0,-136.0,3.924,0.616,-0.435,0.32,0.12,-0.26,1.806,1.456,-0.994,0.996,0.32,-0.154,,,,stellar_q1_q16,13.367,11.827,11.282,11.192,False,4824.7,60.0,-60.0,4.491,0.1,-0.1,-0.026,0.04,-0.04,2.8,1.0,-1.0,4831.0,65.0,-64.0,4.576,0.035,-0.028,-0.023,0.042,-0.041,0.743,0.0273828340389,-0.0249162517245,0.761,0.0292685565069,-0.0251326162586,9.33254300797,4.26055466903,-6.01691828075,9.97,0.163318437654,-0.449434630148,4.01,0.16,-0.16,0.761281536052,0.0774563340992,-0.0774563340992,0.0671591570625,0.00111923449275,-0.00111923449275,59.5657958039,10.2454388423,-10.2454388423,707.966590079,30.4067370373,-30.4067370373
