kepid,Teff,logg,Mass,Prot,Prot_err,Rper,LPH,w,DC,Flag
9183522,5556,4.08,0.9798,20.147,0.233,4125.89,0.502,0.3721,0,---
9201406,6017,4.41,1.1122,12.393,1.386,1551.69,0.347,0.2881,0,---
9201444,5010,4.28,0.8369,13.366,0.048,10713.04,1.396,0.7204,0,---
9201481,6003,4.34,1.1079,12.311,0.117,1144.53,0.451,0.3586,0,---
9201790,5503,4.48,0.9655,26.063,3.718,3354.97,0.361,0.2552,0,---
9201830,5765,4.36,1.0377,13.037,0.214,1078.49,0.64,0.4381,0,---
9201924,4891,4.58,0.8059,11.917,0.079,4844.78,1.149,0.6181,0,---
9202077,5932,4.32,1.0864,15.759,0.343,502.82,0.654,0.4367,0,---
9202247,4711,4.09,0.7583,18.512,0.215,3341.67,0.914,0.5346,0,---
9202273,5554,4.54,0.9793,14.458,0.047,7740.74,1.181,0.6574,0,---
9202277,5468,4.52,0.9562,21.729,0.086,1190.9,0.662,0.4577,0,---
9202309,5020,4.64,0.8394,30.532,1.467,4576.74,0.529,0.3623,0,---
9202340,5156,4.35,0.8746,28.925,0.532,3219.31,0.659,0.416,0,---
9202479,5790,4.7,1.0448,9.126,0.049,1930.77,0.617,0.3987,0,---
9202697,5002,4.14,0.8348,33.051,4.509,2140.25,0.384,0.2633,0,---
9202755,5307,4.44,0.9138,24.858,3.279,4205.05,0.66,0.4456,0,---
9202850,4727,4.45,0.7626,13.859,0.064,7996.74,1.025,0.5655,0,---
9202899,4613,4.63,0.7317,24.628,0.332,3663.84,0.603,0.3768,0,---
9202950,4977,4.53,0.8283,33.624,4.247,3988.77,0.469,0.3034,0,---
9202954,4967,4.54,0.8257,36.28,7.056,3810.2,0.553,0.3226,0,---
9203045,5414,4.72,0.9419,28.372,3.791,2765.6,0.596,0.371,0,---
9203047,5158,4.63,0.8751,22.51,0.097,7510.13,0.804,0.5407,0,---
9203154,4953,4.4,0.8221,26.219,1.51,3704.85,0.528,0.3539,0,---
9203304,6077,4.54,1.1309,10.492,0.042,3238.62,0.686,0.4777,0,---
9203319,5791,4.58,1.0451,5.479,0.014,9107.53,1.423,0.7518,0,---
9203369,5866,4.53,1.0668,14.109,3.1,1279.77,0.369,0.2777,0,---
9203379,5608,4.22,0.9939,32.59,0.352,1144.29,0.649,0.3577,0,---
9203561,5594,4.6,0.9901,9.055,0.075,14322.97,1.524,0.7405,0,---
9203682,5538,4.44,0.9749,26.909,1.02,4094.72,0.441,0.2868,0,---
9204100,4628,4.17,0.7358,28.873,0.258,3436.86,0.659,0.4553,0,---
9204242,5852,4.45,1.0627,5.446,0.007,3704.07,0.93,0.5459,0,---
9204482,5283,4.46,0.9075,27.412,3.927,3980.67,0.486,0.3446,0,---
9204525,6057,4.42,1.1246,11.8,1.342,899.76,0.341,0.281,0,---
9204556,5414,4.57,0.9419,17.369,0.102,13095.08,1.015,0.6157,0,---
9204822,5804,4.53,1.0488,19.237,0.435,3741.03,0.599,0.3998,0,---
9204850,5593,4.54,0.9898,18.594,0.185,3684.73,0.782,0.5139,0,---
9205081,5067,4.49,0.8516,36.873,6.727,1549.12,0.53,0.2978,0,---
9205164,4577,4.55,0.7218,26.035,0.496,9001.73,0.914,0.57,0,---
9205171,5344,4.58,0.9235,9.423,0.015,16928.85,1.185,0.648,0,---
9205211,5244,4.32,0.8974,16.722,0.018,11700.69,1.307,0.671,0,---
9205266,5387,4.31,0.9348,19.302,0.107,11615.43,1.301,0.6488,0,---
9205287,6391,4.39,1.2363,4.229,0.078,465.87,0.401,0.3232,0,---
9205311,5498,4.49,0.9642,29.031,0.488,2503.34,0.547,0.3327,0,---
9205321,4426,4.61,0.6793,23.121,0.265,10190.13,0.912,0.5652,0,---
9205571,6110,4.61,1.1414,11.469,0.343,1820.0,0.663,0.4462,0,---
9205633,6358,4.21,1.2246,2.46,0.003,7473.95,1.15,0.6798,0,---
9205830,4976,4.35,0.828,27.305,0.134,7818.28,1.054,0.5639,0,---
9205876,5994,4.6,1.1052,2.264,0.006,5072.77,1.739,0.798,0,---
9206471,5136,4.57,0.8694,26.055,0.322,3414.99,0.826,0.5031,0,---
9206601,5427,4.95,0.9453,25.062,3.389,3311.87,0.578,0.3921,0,---
9206636,5630,4.49,1.0,22.581,0.372,1222.64,0.523,0.3585,0,---
9206949,5844,4.39,1.0604,26.497,0.422,1471.52,0.444,0.2533,0,---
9207031,5107,4.48,0.8619,18.216,0.058,10631.14,1.016,0.6177,0,---
9207290,5119,4.5,0.8651,31.697,0.282,3018.26,0.436,0.2904,0,---
9207315,5550,4.6,0.9782,8.833,0.01,20175.46,1.443,0.7406,0,---
9209124,5092,4.75,0.8581,29.641,0.85,4058.63,0.666,0.4179,0,---
9209134,4943,4.8,0.8195,21.724,0.345,5685.03,0.983,0.61,0,---
9209156,5477,4.98,0.9586,7.211,0.016,20920.22,1.45,0.7635,0,---
9209245,6136,4.15,1.1497,22.921,0.039,711.5,1.24,0.5891,0,---
9209278,4878,4.25,0.8025,17.081,0.892,12517.45,1.056,0.6099,0,---
9209451,5320,4.46,0.9172,20.805,0.609,5972.21,0.721,0.4887,0,---
9209497,5066,4.38,0.8513,33.991,5.909,6420.88,0.504,0.307,0,---
9209718,5337,4.46,0.9216,21.451,0.139,3818.33,0.989,0.5752,0,---
9209780,5416,4.99,0.9424,21.5,0.436,7806.72,1.096,0.5935,0,---
9209793,6271,4.35,1.1944,2.867,0.004,5948.25,1.418,0.7534,0,---
9209934,4922,5.03,0.814,30.832,1.289,3980.28,0.589,0.3957,0,---
9210192,5652,4.4,1.006,17.968,0.162,4931.0,0.909,0.5513,0,---
9210546,5619,4.47,0.9969,24.817,2.859,3381.97,0.378,0.2577,0,---
9210773,5725,4.67,1.0264,23.227,0.634,3452.96,0.47,0.3078,0,---
9210935,5843,4.5,1.0601,9.514,0.011,22006.57,1.216,0.6936,0,---
9210994,5112,4.83,0.8632,24.657,0.617,3093.12,0.865,0.5317,0,---
9211154,4788,4.49,0.7788,24.962,0.108,17570.82,1.229,0.623,0,---
9211183,6051,4.06,1.1228,13.639,2.712,585.05,0.437,0.3172,0,---
9211495,5353,4.5,0.9258,48.163,0.673,7855.56,1.251,0.5663,0,---
9214543,5080,4.9,0.855,26.283,0.599,4973.17,0.49,0.3375,0,---
9214598,4724,4.67,0.7617,9.474,0.398,12549.46,1.497,0.774,0,---
9214608,5314,4.83,0.9156,19.638,0.413,5513.85,0.774,0.5107,0,---
9214909,5202,4.55,0.8865,25.994,0.707,3024.73,0.51,0.3718,0,---
9214930,6074,3.92,1.13,12.143,0.142,954.84,0.339,0.2681,0,---
9215289,5394,4.62,0.9366,5.917,0.067,22552.61,1.362,0.7063,0,---
9215495,5354,4.62,0.9261,15.77,0.037,22160.17,1.346,0.6798,0,---
9215594,5071,4.61,0.8526,21.405,0.054,14192.58,1.239,0.6325,0,---
9215644,5007,4.53,0.8361,18.153,0.205,2840.52,0.673,0.4025,0,---
9215697,5310,4.79,0.9146,18.569,0.117,8150.64,0.814,0.5245,0,---
