,KOI,feh,feh_errm,feh_errp,logg,logg_errm,logg_errp,period,period_errm,period_errp,teff,teff_errm,teff_errp
598,2149,-0.26,-0.3,0.24,4.125,-0.27899999999999997,0.21,21.947841355354843,1.1705748149852657,1.0374140229617315,6546.0,-257.0,186.0
599,2153,-0.22,-0.3,0.26,4.079,-0.259,0.252,12.00303080468441,1.2456697725731811,1.3434586249279201,6409.0,-244.0,185.0
600,2158,-0.06,-0.3,0.27,3.924,-0.165,0.358,34.78628384921085,1.067753593413817,1.0438032885312656,6070.0,-193.0,164.0
601,2159,-0.32,-0.3,0.24,4.065,-0.255,0.231,19.779219791654224,1.0039444239158963,1.0039814456062024,6652.0,-231.0,164.0
602,2162,0.28,-0.21,0.1,4.283,-0.168,0.068,0.6032586304820833,0.9818930960302737,0.8442341514512035,6267.0,-139.0,109.0
603,2168,0.16,-0.101,0.101,3.927,-0.013999999999999999,0.013999999999999999,0.7584010044434394,0.3799063302223285,0.39526172938241005,5882.0,-87.0,87.0
604,2169,0.28,-0.16,0.1,4.487,-0.15,0.028999999999999998,27.22163749188609,1.0018515609696506,1.0018436335180443,5697.0,-118.0,117.0
605,2173,0.08,-0.14,0.12,4.279,-0.129,0.111,15.410307043493399,1.0015344783916975,1.0015577413060333,6010.0,-124.0,104.0
606,2175,0.44,-0.26,0.04,4.538,-0.23399999999999999,0.027999999999999997,20.92782351764384,1.0175261388725296,1.023862904402584,5343.0,-156.0,176.0
607,2188,-0.36,-0.3,0.28,4.449,-0.27899999999999997,0.062,0.6840662235790541,0.6260742343572794,0.5495296492599919,6177.0,-175.0,151.0
608,2194,0.02,-0.16,0.12,4.565,-0.107,0.013000000000000001,23.092978579247383,1.042192052470981,1.0460350078902658,5509.0,-108.0,107.0
609,2201,-0.12,-0.3,0.24,4.298,-0.26899999999999996,0.142,11.883873804004107,1.00463028065709,1.0046942118815205,6089.0,-210.0,170.0
610,2202,0.04,-0.26,0.22,4.417,-0.258,0.08800000000000001,54.91745758523273,1.0166994755231222,1.0144922536134322,5696.0,-151.0,155.0
611,2208,0.21,-0.15,0.09,4.505,-0.14300000000000002,0.022000000000000002,22.184022663528594,1.004795811978717,1.0047695003628832,5791.0,-133.0,107.0
612,2218,-0.24,-0.28,0.28,4.41,-0.255,0.09,26.74201010818144,1.1998740262478782,1.069044910673459,5952.0,-168.0,159.0
613,2219,-0.14,-0.24,0.3,4.143,-0.22699999999999998,0.26899999999999996,42.53405679737523,1.0052735544937483,1.0057814458354961,5705.0,-142.0,157.0
614,2228,-0.32,-0.3,0.26,4.149,-0.257,0.22399999999999998,9.58447606178195,1.0033031223922952,1.003283333325812,6350.0,-194.0,153.0
615,2246,0.07,-0.15,0.09,4.444,-0.10800000000000001,0.024,15.992091785113116,1.0639594817559397,1.0762887684383957,6167.0,-125.0,72.0
616,2248,-0.1,-0.14,0.16,4.308,-0.11599999999999999,0.127,15.056819226053987,1.0019338293071636,1.0018623738584829,5779.0,-110.0,108.0
617,2250,-0.3,-0.3,0.26,4.382,-0.27,0.091,24.01826674592663,1.0027758284071169,1.0026927833777877,6197.0,-195.0,161.0
618,2252,-0.2,-0.14,0.16,4.607,-0.016,0.028999999999999998,22.583940437860054,1.0237203328927382,1.0262291144457794,4538.0,-86.0,92.0
619,2260,0.04,-0.14,0.17,3.9730000000000003,-0.129,0.198,17.77080871744199,1.0201158630483171,1.0448118629396963,5687.0,-106.0,117.0
620,2261,-0.18,-0.32,0.25,4.274,-0.319,0.107,11.512470379714234,1.0022100519670947,1.0022160896765206,6664.0,-238.0,136.0
621,2273,-0.16,-0.28,0.26,4.235,-0.266,0.18,12.463456655356431,1.005218009725962,1.005262963242642,6099.0,-219.0,183.0
622,2278,0.07,-0.13,0.11,4.5089999999999995,-0.136,0.019,32.6950747164481,1.1318832515645163,1.0276937101258234,5900.0,-125.0,106.0
623,2279,-0.1,-0.3,0.24,4.257,-0.264,0.168,24.775905769273525,1.0513883947247622,1.0512205668484542,6049.0,-190.0,153.0
624,2281,0.07,-0.35,0.17,4.4110000000000005,-0.28,0.054000000000000006,42.55087056819549,1.046910641659205,1.04849958778627,6343.0,-236.0,129.0
625,2289,-0.18,-0.101,0.101,4.466,-0.01,0.01,17.042264500790857,1.0916132915876822,1.1713536913456488,5669.0,-75.0,75.0
626,2290,-0.16,-0.26,0.36,4.508,-0.644,0.076,16.023950341394098,1.014745395957122,1.014976308029167,5159.0,-138.0,161.0
627,2295,-0.02,-0.3,0.22,4.377,-0.29,0.08800000000000001,46.87371593105587,1.01124178024132,1.0123124458570854,6025.0,-188.0,151.0
628,2300,0.48,-0.18,0.08,4.29,-0.157,0.113,29.22688058782299,1.0025086764009594,1.0025967430565526,5716.0,-132.0,96.0
629,2312,-0.28,-0.3,0.2,4.4030000000000005,-0.312,0.057999999999999996,20.521610598974473,1.0275928956273939,1.0368845734798087,6513.0,-202.0,160.0
630,2319,-0.18,-0.32,0.24,4.269,-0.319,0.127,13.211025062972729,1.0068951868874398,1.0077773871379045,6483.0,-215.0,154.0
631,2331,-0.2,-0.3,0.24,4.433,-0.304,0.055,20.125975154414586,1.072636318733102,1.120538882641609,6234.0,-189.0,149.0
632,2332,-0.12,-0.24,0.32,4.401,-0.27,0.129,2.252672446887898,1.7939905890930146,19.38047593859814,5466.0,-133.0,167.0
633,2333,-0.16,-0.3,0.24,4.508,-0.297,0.038,22.01906512654939,1.015972958205428,1.017247467868671,6017.0,-176.0,152.0
634,2335,0.06,-0.12,0.14,1.857,-0.141,0.10400000000000001,18.690642134365905,1.0396264328920477,1.0542576619161623,4173.0,-63.0,68.0
635,2342,-0.5,-0.28,0.28,4.533,-0.28800000000000003,0.03,20.494879536522618,1.0287393147185135,1.0396378793023777,6248.0,-184.0,154.0
636,2352,-0.3,-0.3,0.26,4.463,-0.297,0.051,10.240077636287811,1.005606339368996,1.010914584814361,6245.0,-191.0,158.0
637,2358,-0.26,-0.14,0.16,4.363,-0.138,0.105,6.146617416451995,1.0070698899367942,1.007711323323283,5921.0,-117.0,114.0
638,2365,-0.16,-0.28,0.26,4.354,-0.24,0.122,17.62125613455134,1.0204073396853721,1.071538406297993,5906.0,-166.0,157.0
639,2366,0.38,-0.18,0.08,4.335,-0.168,0.087,9.394368038113328,1.0093703725419692,1.011151281678801,5774.0,-137.0,96.0
640,2367,0.02,-0.12,0.16,4.437,-0.134,0.078,10.24728672431403,1.1052950672860524,1.0528413463408037,5523.0,,103.0
641,2369,-0.06,-0.14,0.16,4.218999999999999,-0.10400000000000001,0.132,12.876391545749469,1.159128262682704,1.2274105957643255,5726.0,-103.0,109.0
642,2370,-0.08,-0.3,0.22,4.378,-0.324,0.078,20.60634670810153,1.0317454469795284,1.0320474415941512,6220.0,-197.0,153.0
643,2372,-0.24,-0.101,0.101,4.416,-0.012,0.012,19.567363603916363,1.0275799781794286,1.0345563732633578,6134.0,-91.0,91.0
644,2374,-0.18,-0.34,0.2,4.385,-0.342,0.063,41.39514859868633,1.1304119771249266,1.103386414095378,6540.0,-214.0,144.0
645,2389,-0.52,-0.26,0.32,4.502,-0.285,0.067,8.164698009247818,1.0383410944465405,1.177777308854254,5837.0,-169.0,192.0
646,2390,0.22,-0.101,0.101,3.958,-0.009000000000000001,0.009000000000000001,17.262628211655908,1.2959669088875985,1.2477673209736493,6174.0,-92.0,92.0
647,2393,0.12,-0.28,0.2,4.2219999999999995,-0.27899999999999997,0.18100000000000002,34.51186190270688,1.0196769341751495,1.0211831663018318,5951.0,-213.0,180.0
648,2396,-0.34,-0.28,0.3,4.349,-0.23399999999999999,0.136,30.13997179608666,1.0031614813829592,1.0033119509929211,5957.0,-161.0,158.0
649,2398,-0.08,-0.14,0.16,4.5489999999999995,-0.022000000000000002,0.044000000000000004,1.5364349879608954,1.4963505020098418,68.5865339782285,4883.0,-96.0,99.0
650,2399,-0.06,-0.14,0.16,4.508,-0.031,0.066,27.91085802653382,1.004353918240198,1.0049949923440467,5088.0,-91.0,110.0
651,2403,-0.28,-0.28,0.3,4.256,-0.223,0.185,10.536031609616588,1.0034022948054169,1.0036125344432651,6015.0,-170.0,158.0
652,2407,0.12,-0.12,0.14,4.086,-0.107,0.172,14.72816251301019,1.0100703501323829,1.0104168825140318,5588.0,-94.0,109.0
653,2408,-0.2,-0.14,0.16,4.425,-0.153,0.079,20.42794931467763,1.0605631025142859,1.045188234662103,5802.0,-109.0,111.0
654,2409,0.42,-0.26,0.06,3.937,-0.40700000000000003,0.629,31.884999527905695,1.0568100713728343,1.0499042633799784,4880.0,-122.0,128.0
655,2410,0.16,-0.28,0.18,4.354,-0.297,0.102,17.1992788326786,1.109572269327098,1.0193802405438117,5914.0,-184.0,157.0
656,2414,-0.1,-0.3,0.24,4.376,-0.271,0.094,24.62669302450781,1.0299149349710126,1.0294578810247288,6031.0,-180.0,151.0
657,2422,-0.4,-0.3,0.28,4.378,-0.264,0.099,21.813278440065325,1.0403198319980733,1.1832639629689774,6238.0,-227.0,195.0
658,2426,0.01,-0.101,0.101,4.263999999999999,-0.006,0.006,14.525430419783412,1.024015713419629,1.036052529798229,6325.0,-75.0,75.0
659,2433,-0.4,-0.109,0.109,4.095,-0.013999999999999999,0.013999999999999999,23.38146526869171,1.060575747688255,1.0649848264852795,5622.0,-106.0,106.0
660,2440,-0.36,-0.3,0.28,4.449,-0.271,0.067,23.61205065521597,1.022546464243129,1.0332010996744052,6100.0,-170.0,149.0
661,2443,0.22,-0.28,0.16,4.167,-0.292,0.20199999999999999,20.017307045154354,1.0269853915571572,1.0287811570516352,6068.0,-231.0,167.0
662,2462,-0.22,-0.3,0.28,4.399,-0.26899999999999996,0.083,22.603554820067554,1.0332047555645976,1.0317890223245276,6084.0,-172.0,146.0
663,2463,-0.16,-0.3,0.24,4.401,-0.266,0.085,25.157898187051263,1.03320503043274,1.0439820650637683,6010.0,-179.0,154.0
664,2469,-0.28,-0.24,0.34,4.258,-0.24,0.221,37.31353898691873,1.002721125839377,1.0028505573589033,5702.0,-161.0,192.0
665,2470,-0.08,-0.3,0.22,4.275,-0.33299999999999996,0.133,20.85790211776816,1.0645263223345318,1.1385467636335842,6292.0,-185.0,146.0
666,2474,0.14,-0.14,0.12,4.538,-0.11199999999999999,0.017,37.41755309768174,1.0307128851155738,1.0342978060999168,5580.0,-109.0,101.0
667,2479,0.21,-0.19,0.09,4.428999999999999,-0.133,0.032,19.856691713413433,1.0301001227530213,1.061546707210004,6173.0,-173.0,61.0
668,2481,-0.46,-0.28,0.34,3.864,-0.38799999999999996,0.7120000000000001,4.979335280652675,1.0202851425139825,1.0275709092746699,5311.0,-147.0,166.0
669,2484,-0.22,-0.101,0.101,4.305,-0.019,0.019,19.395520500836884,1.1334130359834207,1.169954761894229,5884.0,-75.0,75.0
670,2486,-0.06,-0.3,0.22,4.506,-0.297,0.038,32.46939586522029,1.1347583074796468,1.041618710735236,5942.0,-169.0,151.0
671,2488,-0.1,-0.3,0.22,4.414,-0.319,0.061,6.854695586896438,1.4055045112498306,1.7024017797686373,6220.0,-207.0,156.0
672,2492,0.02,-0.26,0.28,4.449,-0.47200000000000003,0.10400000000000001,39.07199367792297,2.7589819693775492,1.1368146227196425,5244.0,-169.0,215.0
673,2498,-0.04,-0.3,0.22,4.515,-0.304,0.035,25.265751135130564,1.1496471919536189,1.1549717311236531,5851.0,-169.0,154.0
674,2503,0.09,-0.08,0.08,4.236000000000001,-0.022000000000000002,0.022000000000000002,19.269113734352647,1.0198177544198503,1.0325020813626353,6169.0,-50.0,50.0
675,2516,0.0,-0.26,0.28,4.585,-0.159,0.026000000000000002,34.9194975005714,1.103241755816246,1.0507450110595964,5239.0,-135.0,171.0
676,2517,-0.14,-0.26,0.32,4.496,-0.254,0.063,20.241716554082434,1.0023097398484766,1.0024019278383312,5467.0,-137.0,172.0
677,2521,0.02,-0.16,0.08,4.489,-0.145,0.026000000000000002,16.994205779308672,1.016003303604654,1.0184049891943485,5952.0,-126.0,107.0
678,2522,-0.24,-0.26,0.36,4.452,-0.33299999999999996,0.10800000000000001,38.52759439782063,1.0032857140088587,1.003225292159124,5402.0,-144.0,184.0
679,2530,-0.16,-0.28,0.34,4.599,-0.141,0.027000000000000003,20.31382213837132,1.1068557310914184,1.0259510740246611,5294.0,-137.0,170.0
680,2533,-0.14,-0.28,0.3,4.5680000000000005,-0.21899999999999997,0.03,0.6746370321128095,0.712511855168167,0.6023079919711337,5543.0,-142.0,148.0
681,2534,0.1,-0.24,0.22,4.5089999999999995,-0.27,0.043,11.392789793066957,1.0059081766743363,1.0058000119288346,5551.0,-162.0,179.0
682,2538,0.02,-0.16,0.16,4.548,-0.019,0.042,21.28384737592138,1.0594977628033972,1.1352657635457961,4812.0,-93.0,101.0
683,2541,-0.02,-0.16,0.12,4.247,-0.13699999999999998,0.13,21.122564245947423,1.0970297806116076,1.143365374511885,6098.0,-127.0,101.0
684,2545,0.07,-0.39,0.17,4.4110000000000005,-0.32299999999999995,0.055999999999999994,17.018388998495386,1.0044652600255093,1.00559364728178,6343.0,-244.0,152.0
685,2547,-0.4,-0.28,0.28,4.559,-0.297,0.03,31.62439050591381,1.4387032056917008,1.0714946482615042,5937.0,-155.0,162.0
686,2555,-0.15,-0.04,0.04,4.342,-0.03,0.03,9.000003297893885,1.002967520867373,1.002870452220843,5627.0,-44.0,44.0
687,2556,0.09,-0.101,0.101,4.105,-0.01,0.01,13.1651475767956,1.019423022251414,1.0312763636410263,5781.0,-76.0,76.0
688,2559,-0.04,-0.28,0.28,4.585,-0.156,0.026000000000000002,21.780920136958066,1.0579024160673893,1.0466214533137357,5324.0,-140.0,169.0
689,2561,-0.08,-0.3,0.22,4.453,-0.308,0.049,21.970421357968856,1.103956311882153,1.059249678369007,6108.0,-200.0,152.0
690,2563,0.07,-0.23,0.25,4.577,-0.215,0.02,12.393901511008957,1.0046387792455556,1.0047344056299583,5438.0,-140.0,158.0
691,2564,-0.02,-0.26,0.3,4.569,-0.098,0.034,10.701588494833008,1.0140212041111467,1.013645978024889,5075.0,-131.0,162.0
692,2571,-0.18,-0.28,0.36,4.5969999999999995,-0.155,0.027000000000000003,30.990673830954183,1.1410714024752098,1.032975255088831,5324.0,-135.0,170.0
693,2581,-0.12,-0.3,0.24,4.507,-0.299,0.038,28.861191609986665,1.003731426348679,1.0045117102203514,5988.0,-177.0,149.0
694,2582,-0.08,-0.3,0.22,4.506,-0.303,0.039,14.978947605366121,1.0196628870648228,1.1298407169350806,5957.0,-181.0,154.0
695,2583,-0.16,-0.28,0.23,4.375,-0.294,0.075,27.09435329090522,1.1112529492755419,1.062198356925811,6343.0,-198.0,153.0
696,2585,-0.27,-0.08,0.08,4.4430000000000005,-0.027999999999999997,0.027999999999999997,25.72607293214204,1.0426983445837146,1.0314081332940588,5642.0,-50.0,50.0
697,2590,-0.2,-0.28,0.27,4.545,-0.29,0.028999999999999998,10.872339482359253,1.0062654121164878,1.0064796320224545,5870.0,-161.0,151.0
698,2593,0.26,-0.24,0.18,4.422,-0.527,0.11599999999999999,8.75977747722453,1.004119571996962,1.00429900803806,5173.0,-149.0,183.0
699,2595,0.04,-0.12,0.17,4.442,-0.083,0.08900000000000001,19.05987292453061,1.0253187856272568,1.0214469399441388,5252.0,-94.0,121.0
700,2597,-0.06,-0.14,0.14,4.296,-0.114,0.12300000000000001,21.129130376978587,1.0924380533634972,1.049822239622497,5916.0,-121.0,112.0
701,2603,-0.36,-0.26,0.3,4.51,-0.28800000000000003,0.051,7.20848630932076,1.4807985392424587,1.6672412305760995,5857.0,-154.0,161.0
702,2607,-0.1,-0.28,0.32,4.609,-0.10099999999999999,0.027000000000000003,16.021601768226642,1.0031161774934156,1.003683174274744,5079.0,-130.0,160.0
703,2608,0.44,-0.18,0.04,4.481,-0.125,0.03,7.180096645022226,1.0289268027257055,1.0528111894805334,5655.0,-126.0,107.0
704,2612,-0.2,-0.26,0.32,4.526,-0.268,0.048,24.499630994002874,1.0983591128568246,1.1137192002265017,5529.0,-165.0,199.0
705,2623,0.02,-0.14,0.16,4.449,-0.13,0.075,12.465358975421351,1.0029019534173278,1.0029584774877782,5465.0,-96.0,110.0
706,2631,-0.17,-0.101,0.101,3.7560000000000002,-0.009000000000000001,0.009000000000000001,21.51404936608942,1.2878350865587973,1.1134899724569185,5896.0,-75.0,75.0
707,2632,-0.16,-0.26,0.28,4.556,-0.293,0.03,11.127859842329412,1.0066631325003785,1.0076488609618026,5641.0,-146.0,163.0
708,2635,0.02,-0.26,0.24,4.388,-0.243,0.11800000000000001,12.711555196973242,1.0042583650359618,1.0044430846227632,5583.0,-142.0,164.0
709,2636,-0.32,-0.28,0.36,4.595,-0.10099999999999999,0.038,16.546890676354018,1.0032952572805043,1.0033274717367247,5207.0,-136.0,159.0
710,2639,-0.2,-0.28,0.27,4.516,-0.299,0.038,21.569955311693935,1.3944400797986394,1.1385837847766438,5960.0,-183.0,159.0
711,2640,-0.22,-0.26,0.29,4.439,-0.262,0.086,10.955276076036922,1.3048898006613667,1.0916406689166516,5782.0,-148.0,155.0
712,2641,-0.14,-0.28,0.26,4.484,-0.28300000000000003,0.053,18.702573353023404,1.0682101349349458,1.1536476102233946,5862.0,-167.0,161.0
713,2657,0.07,-0.31,0.15,4.501,-0.228,0.037000000000000005,34.73989394860372,1.1290980278369107,1.0071516156117846,5936.0,-186.0,159.0
714,2659,-0.2,-0.3,0.26,4.397,-0.295,0.076,9.081954835298822,1.194448851075661,1.1897195393451996,6240.0,-239.0,182.0
715,2668,-0.1,-0.3,0.18,4.471,-0.22,0.046,22.545376473345158,1.004228175169104,1.0044364303602853,6122.0,-184.0,135.0
716,2672,0.02,-0.26,0.24,4.574,-0.204,0.023,13.310865086434054,1.001404225364087,1.0013865413837968,5438.0,-139.0,157.0
717,2674,-0.06,-0.26,0.32,4.552,-0.145,0.038,29.462468332283336,1.038448930706667,1.0444703548197602,5205.0,-138.0,175.0
718,2675,0.1,-0.26,0.22,4.3,-0.23,0.154,6.132789908785728,1.0018935372467006,1.0018492535454073,5749.0,-164.0,158.0
719,2676,-0.64,-0.14,0.16,4.655,-0.018000000000000002,0.034,32.88394146514151,1.05613473384489,1.041944648779372,4590.0,-91.0,88.0
720,2677,-0.34,-0.28,0.3,4.3469999999999995,-0.239,0.127,1.4356776287520625,1.3798817948804865,1.0439149164691843,6063.0,-182.0,159.0
721,2678,-0.14,-0.28,0.34,4.598,-0.14300000000000002,0.027000000000000003,6.2062305216828015,1.0015422515773824,1.0015388969202432,5262.0,-137.0,168.0
722,2681,-0.14,-0.14,0.16,4.5680000000000005,-0.122,0.015,17.20860968603585,1.0267392340819013,1.025221641544816,5543.0,-109.0,106.0
723,2686,-0.34,-0.26,0.3,4.308,-0.21899999999999997,0.168,22.460923668459497,1.0026733466560538,1.0027670393911088,5945.0,-170.0,166.0
724,2687,-0.14,-0.3,0.26,4.356,-0.263,0.109,14.43603391444965,1.001923122175356,1.0019941399722236,6020.0,-197.0,165.0
725,2690,-0.14,-0.28,0.34,4.6,-0.132,0.027999999999999997,12.573652903490458,1.0013069724465904,1.0013620621406645,5228.0,-137.0,175.0
726,2694,0.0,-0.14,0.12,4.106,-0.152,0.175,38.162603369553715,1.0425755075565089,1.0151465050909891,6178.0,-133.0,104.0
727,2698,-0.32,-0.26,0.38,4.546,-0.13699999999999998,0.059000000000000004,17.33692263674722,1.0470398982676643,1.0704511235206513,5208.0,-133.0,165.0
728,2706,-0.22,-0.26,0.29,4.39,-0.248,0.11199999999999999,6.740971085578964,1.0073899972651859,1.0074882185579943,5825.0,-165.0,172.0
729,2707,-0.38,-0.12,0.16,4.341,-0.127,0.14300000000000002,25.909360040064367,1.0107086066422526,1.0111507932914128,5741.0,-87.0,113.0
730,2711,-0.48,-0.3,0.28,4.175,-0.23600000000000002,0.20800000000000002,13.165247111773184,1.0023239680835738,1.0024710290818477,6419.0,-217.0,181.0
731,2712,0.34,-0.14,0.1,4.229,-0.11599999999999999,0.134,5.905669262867631,1.0158871988911826,1.0133682997057292,5589.0,-108.0,102.0
732,2714,0.14,-0.14,0.1,4.382,-0.152,0.069,14.708553310415814,1.01572726148126,1.0171229250934637,5877.0,-128.0,102.0
733,2717,0.12,-0.24,0.22,3.964,-0.254,0.38299999999999995,18.788116165622643,1.0238714303818481,1.0348460006591778,5548.0,-142.0,175.0
734,2720,0.16,-0.34,0.18,4.136,-0.32,0.201,14.634391113855552,1.0106722715745127,1.015163016292963,6440.0,-265.0,165.0
735,2722,-0.18,-0.24,0.3,4.47,-0.262,0.077,9.127384461289754,1.0035382194329965,1.0036241814630347,5559.0,-132.0,162.0
736,2729,-0.18,-0.28,0.26,4.479,-0.27699999999999997,0.055999999999999994,20.61275783835261,1.0337722822678248,1.037174868556598,5891.0,-167.0,155.0
737,2730,-0.22,-0.14,0.16,4.555,-0.024,0.048,31.683199719037244,1.2549784814321203,1.0918150320005557,4965.0,-89.0,109.0
738,2732,0.04,-0.14,0.16,4.504,-0.12,0.044000000000000004,20.798021688733048,1.0108926051198428,1.0107986385949437,5441.0,-103.0,106.0
739,2733,-0.38,-0.28,0.32,4.035,-0.22699999999999998,0.318,12.510203716317562,1.0021155629761762,1.0021635505530062,6036.0,-182.0,176.0
740,2737,0.07,-0.15,0.09,4.466,-0.11699999999999999,0.021,37.35115860596974,1.0064850959978704,1.0120622537210642,6108.0,-137.0,73.0
741,2740,-0.28,-0.3,0.24,4.2589999999999995,-0.282,0.145,17.41014580507583,1.0076229867017927,1.007511886806362,6449.0,-227.0,173.0
742,2741,-0.56,-0.26,0.34,4.607,-0.262,0.031,18.462797923413248,1.0102751195840756,1.0122980509270665,5654.0,-170.0,212.0
743,2743,0.27,-0.109,0.109,4.113,-0.022000000000000002,0.022000000000000002,25.334956681410482,1.0036759547635776,1.0034126315782586,5862.0,-97.0,97.0
744,2748,-0.26,-0.16,0.14,4.361000000000001,-0.138,0.10400000000000001,0.7996638375100497,0.2789634879844233,0.13197764325243203,5955.0,-120.0,114.0
745,2749,0.44,-0.28,0.04,4.495,-0.263,0.04,11.486808407836381,1.11612265985108,1.4302653467192887,5546.0,-158.0,160.0
746,2750,-0.36,-0.28,0.38,4.632,-0.102,0.028999999999999998,11.317288389614141,1.0207005632510935,1.091590713812922,5195.0,-141.0,151.0
747,2752,-0.16,-0.28,0.26,4.322,-0.247,0.136,11.641766034624538,1.0308137873366583,1.302442248687684,5989.0,-179.0,156.0
748,2753,-0.58,-0.3,0.26,4.434,-0.273,0.071,39.16009355789052,1.1963083774197025,1.0571822743034343,6397.0,-202.0,168.0
749,2754,0.06,-0.12,0.16,4.428999999999999,-0.10099999999999999,0.094,23.89735781058732,1.0382866357523994,1.0807978912445861,5275.0,-96.0,121.0
750,2755,-0.06,-0.3,0.22,4.529,-0.25,0.03,42.47875503798565,1.0754269063791824,1.0419692361430437,5822.0,-161.0,150.0
751,2756,-0.36,-0.32,0.24,4.4719999999999995,-0.3,0.048,12.95034088440994,1.0229713115244676,1.0208348565993774,6332.0,-198.0,156.0
752,2758,-0.12,-0.28,0.24,4.544,-0.259,0.027999999999999997,10.535664474752926,1.0071079674493582,1.0066973298762827,5796.0,-156.0,145.0
753,2763,-0.08,-0.14,0.15,4.351,-0.127,0.109,28.195680982900072,1.0034984355353742,1.0037944228317641,5803.0,-116.0,111.0
754,2765,-0.22,-0.26,0.32,3.7880000000000003,-0.237,0.491,14.33106703264649,1.02557256602239,1.0482796777325945,5672.0,-146.0,177.0
755,2768,-0.38,-0.12,0.16,4.341,-0.128,0.14300000000000002,23.517045244744132,1.0033206746202568,1.0036624845055273,5741.0,-87.0,112.0
756,2769,-0.22,-0.28,0.3,4.058,-0.225,0.295,39.53341652921155,1.068108335020719,1.0413692018716247,6042.0,-209.0,192.0
757,2771,0.07,-0.109,0.109,4.163,-0.011000000000000001,0.011000000000000001,2.7568597144743463,1.0084946267743957,1.0084721180791585,5845.0,-88.0,88.0
758,2781,-0.04,-0.16,0.12,4.544,-0.063,0.013000000000000001,19.2308739589892,1.0209416873547876,1.0268930805656826,5716.0,-115.0,104.0
759,2785,-0.4,-0.3,0.3,4.071000000000001,-0.22899999999999998,0.285,23.50665569065615,1.0683444488036176,1.0105982447272508,6282.0,-209.0,175.0
760,2786,-0.42,-0.32,0.24,4.378,-0.276,0.08199999999999999,21.1897268090139,1.0344138349894736,1.033042354322571,6458.0,-209.0,162.0
761,2790,-0.38,-0.12,0.16,4.341,-0.128,0.14300000000000002,29.46010984182922,1.191228951187202,1.1156092059097422,5741.0,-87.0,113.0
762,2792,0.12,-0.14,0.1,4.199,-0.16399999999999998,0.135,17.39532210974397,1.0584343915227064,1.046887559891794,6078.0,-135.0,94.0
763,2796,0.16,-0.14,0.12,4.265,-0.11800000000000001,0.12300000000000001,19.434599409494297,1.0282153301414647,1.0408736871232775,5731.0,-120.0,110.0
764,2801,-0.14,-0.26,0.34,4.518,-0.784,0.069,24.968851249296588,1.0375893332157675,1.0257864294450298,5098.0,-129.0,167.0
765,2803,-0.46,-0.14,0.14,4.612,-0.018000000000000002,0.039,8.981445983690666,1.0081342272030342,1.327610829162818,4797.0,,93.0
766,2805,-0.18,-0.32,0.24,4.14,-0.294,0.196,0.6118011815113488,0.7834388480982909,0.32023924100767803,6561.0,-257.0,182.0
767,2807,-0.1,-0.3,0.24,4.242,-0.262,0.177,4.803765072099585,1.0519321728851883,1.0561872982092737,6053.0,-186.0,153.0
768,2815,0.04,-0.14,0.1,4.292,-0.146,0.096,19.95374350905661,1.0266469545948278,1.0267651070075907,6131.0,-132.0,86.0
769,2829,-0.08,-0.24,0.29,4.477,-0.256,0.073,23.324629546776546,1.00369731365412,1.0039742766455644,5470.0,-135.0,163.0
770,2831,0.0,-0.16,0.18,4.022,-0.122,0.184,28.90796660657263,1.0032183189209365,1.0021463885661863,5900.0,-117.0,120.0
771,2832,0.0,-0.3,0.3,4.603,-0.059000000000000004,0.031,39.28828751039151,1.0067946429099652,1.0070263313735224,4806.0,-122.0,148.0
772,2833,-0.1,-0.3,0.22,4.5,-0.294,0.042,12.346268996049972,1.0192368379087016,1.0227018350804467,5949.0,-182.0,152.0
773,2838,-0.18,-0.32,0.22,4.449,-0.3,0.047,15.660936954974863,1.0408598958205493,1.102107170396514,6277.0,-197.0,153.0
774,2840,-0.14,-0.34,0.24,4.216,-0.33,0.132,35.10344921323142,1.098726381367411,1.0776498787795061,6722.0,-249.0,159.0
775,2848,-0.36,-0.28,0.38,3.9610000000000003,-0.34299999999999997,0.56,41.59882735295332,1.050457366440598,1.032710808576724,5446.0,-152.0,182.0
776,2857,-0.22,-0.3,0.28,4.402,-0.27,0.081,8.201791663977202,1.0101242323712172,1.3640188501993897,6095.0,-182.0,150.0
777,2859,-0.2,-0.26,0.28,4.532,-0.284,0.04,16.72885483314779,1.0564968038347349,1.0772809658387212,5655.0,-138.0,155.0
778,2864,0.21,-0.41,0.15,4.276,-0.434,0.083,22.034107804277106,1.005270202513326,1.00604120304295,6765.0,-313.0,194.0
779,2866,-0.04,-0.16,0.14,4.28,-0.111,0.129,13.223732847225628,1.0888229765138104,1.0594729292615528,5850.0,-122.0,110.0
780,2874,-0.04,-0.14,0.14,4.551,-0.133,0.013000000000000001,17.958525526319136,1.1202622014269694,1.135477728236647,5653.0,-112.0,103.0
781,2875,0.36,-0.15,0.08,4.386,-0.125,0.085,23.29864244061407,1.0019703605438477,1.0021316411386136,5497.0,-102.0,94.0
782,2879,-0.14,-0.28,0.26,4.555,-0.265,0.03,24.916804240996587,1.004615014761888,1.0049010580090592,5679.0,-140.0,152.0
783,2884,-0.16,-0.3,0.22,4.375,-0.28800000000000003,0.077,16.746572170940922,1.013063062052558,1.0178142922285032,6343.0,-206.0,161.0
